time	open	close	high	low	volumefrom
1613678400	193.58	198.4	198.97	194.64	118692.16
1613682000	198.4	195.11	198.39	194.17	105303.45
1613685600	195.11	193.94	195.03	191.76	79973.58
1613689200	193.94	195.58	196.41	191.71	64355.06
1613692800	195.58	206.49	207.62	195.11	274233.53
1613696400	206.49	216.02	218.48	204.01	329641.9
1613700000	216.02	216.71	216.71	207.33	211636.77
1613703600	216.71	231.11	236.9	215.85	431232.08
1613707200	231.11	242.74	244.78	224.94	344092.24
1613710800	242.74	264.02	282.3	241.21	829270.29
1613714400	264.02	251.23	275.68	240.01	655647.82
1613718000	251.23	261.3	265.12	249.51	287462.37
1613721600	261.3	258.16	272.72	255.28	364634.44
1613725200	258.16	252.52	262.05	248.04	310046.99
1613728800	252.52	264.09	265.56	250.13	279292.11
1613732400	264.09	265.24	267.92	260.28	202117.78
1613736000	265.24	265.69	273.51	260.28	245494.37
1613739600	265.69	296.5	299.72	266.72	492059.79
1613743200	296.5	331.79	344.43	285.38	819551.31
1613746800	331.79	317.32	347.65	293.82	833127.19
1613750400	317.32	290.95	322.64	279.32	469787.73
1613754000	290.95	300.31	304.58	291.21	224834.1
1613757600	300.31	316.4	317.01	301.51	94823.16
1613761200	316.4	325.08	333.28	305.82	254248.67
1613764800	325.08	323.37	332.5	318.78	225817.96
1613768400	323.37	335.05	338.39	308.69	293551.93
1613772000	335.05	327.82	341.58	324.88	213534.34
1613775600	327.82	333.36	340.08	325.98	154972.43
1613779200	333.36	291.7	336.64	291.59	452123.33
1613782800	291.7	289.84	304.62	269.99	422030.35
1613786400	289.84	301.97	315.0	282.6	313602.72
1613790000	301.97	286.95	303.66	286.56	215389.7
1613793600	286.95	292.24	297.21	280.85	203535.13
1613797200	292.24	293.08	297.81	288.68	105467.4
1613800800	293.08	301.71	308.76	293.65	140291.21
1613804400	301.71	292.77	302.38	290.01	146926.51
1613808000	292.77	294.19	300.49	292.31	110710.71
1613811600	294.19	293.99	296.59	290.29	92460.9
1613815200	293.99	298.66	304.75	297.15	106001.31
1613818800	298.66	304.09	308.43	300.15	120513.3
1613822400	304.09	296.27	309.22	293.41	179935.91
1613826000	296.27	284.37	300.36	284.09	198048.47
1613829600	284.37	268.06	288.33	266.54	287491.84
1613833200	268.06	273.59	280.67	266.85	234955.8
1613836800	273.59	277.28	283.29	271.89	151029.48
1613840400	277.28	282.4	288.45	278.64	139025.37
1613844000	282.4	276.97	284.33	273.77	81723.09
1613847600	276.97	272.64	278.68	270.53	79181.87
1613851200	272.64	269.61	271.77	261.83	106793.75
1613854800	269.61	252.9	268.96	251.38	192894.42
1613858400	252.9	243.83	251.43	228.13	330886.13
1613862000	243.83	254.4	261.5	243.06	236285.83
1613865600	254.4	274.04	280.12	250.48	315998.24
1613869200	274.04	273.68	285.57	271.25	239146.63
1613872800	273.68	274.45	282.11	272.02	160099.76
1613876400	274.45	268.4	278.24	266.2	100719.69
1613880000	268.4	265.55	270.77	258.97	136872.78
1613883600	265.55	263.3	266.3	259.73	76423.76
1613887200	263.3	261.98	265.71	258.42	80380.33
1613890800	261.98	256.64	261.36	253.61	102642.18
1613894400	256.64	274.33	274.33	258.61	162363.74
1613898000	274.33	290.22	296.47	275.62	285608.73
1613901600	290.22	281.45	299.23	279.49	212832.26
1613905200	281.45	284.6	285.69	278.87	89845.03
1613908800	284.6	287.81	291.74	281.2	125418.46
1613912400	287.81	293.54	295.94	287.3	131412.53
1613916000	293.54	303.75	311.21	294.38	267527.97
1613919600	303.75	301.73	304.08	297.2	121811.27
1613923200	301.73	287.46	305.36	287.05	172347.32
1613926800	287.46	297.33	299.11	285.24	128101.5
1613930400	297.33	297.23	300.84	294.38	83367.78
1613934000	297.23	299.05	300.91	293.65	81912.98
1613937600	299.05	286.63	297.19	281.72	135642.91
1613941200	286.63	281.67	287.81	281.27	101120.89
1613944800	281.67	293.15	293.78	281.45	69463.65
1613948400	293.15	294.76	296.95	290.63	82197.88
1613952000	294.76	281.98	289.46	280.01	112496.64
1613955600	281.98	285.62	288.35	279.25	78711.69
1613959200	285.62	285.0	289.95	283.52	59640.8
1613962800	285.0	274.03	280.79	274.03	65951.81
1613966400	274.03	276.8	276.97	269.82	93670.06
1613970000	276.8	274.17	282.38	273.44	73226.21
1613973600	274.17	276.81	279.5	272.94	70184.14
1613977200	276.81	277.73	281.06	277.17	62540.06
