time	open	close	high	low	volumefrom
1583571600	4.662	4.65	4.663	4.635	16557.23
1583575200	4.65	4.621	4.657	4.614	26908.35
1583578800	4.621	4.626	4.637	4.616	23991.65
1583582400	4.626	4.618	4.658	4.61	25447.05
1583586000	4.618	4.588	4.638	4.58	49569.02
1583589600	4.588	4.559	4.605	4.536	139594.96
1583593200	4.559	4.548	4.561	4.476	268128.35
1583596800	4.548	4.513	4.637	4.489	185260.97
1583600400	4.513	4.398	4.52	4.382	312760.23
1583604000	4.398	4.46	4.478	4.38	200482.81
1583607600	4.46	4.471	4.5	4.432	105941.35
1583611200	4.471	4.425	4.478	4.425	67644.4
1583614800	4.425	4.427	4.446	4.391	78326.11
1583618400	4.427	4.468	4.486	4.418	71365.01
1583622000	4.468	4.36	4.468	4.333	219965.29
1583625600	4.36	4.288	4.36	4.232	545321.56
1583629200	4.288	4.26	4.321	4.24	98285.42
1583632800	4.26	4.189	4.274	4.157	225770.28
1583636400	4.189	4.235	4.265	4.167	179563.08
1583640000	4.235	4.248	4.251	4.204	83190.9
1583643600	4.248	4.227	4.268	4.221	75013.32
1583647200	4.227	4.221	4.252	4.205	41043.76
1583650800	4.221	4.296	4.296	4.221	78988.46
1583654400	4.296	4.297	4.31	4.258	51679.49
1583658000	4.297	4.262	4.311	4.254	92119.36
1583661600	4.262	4.267	4.29	4.208	57601.25
1583665200	4.267	4.265	4.303	4.251	28109.43
1583668800	4.265	4.191	4.297	4.173	67837.34
1583672400	4.191	4.182	4.227	4.155	188271.84
1583676000	4.182	4.157	4.208	4.133	175497.85
1583679600	4.157	4.039	4.193	3.971	513832.94
1583683200	4.039	4.018	4.085	3.852	713238.07
1583686800	4.018	4.387	4.457	4.015	838297.88
1583690400	4.387	4.353	4.388	4.296	185365.78
1583694000	4.353	4.4	4.42	4.345	364574.41
1583697600	4.4	4.261	4.421	4.256	219547.44
1583701200	4.261	4.196	4.315	4.151	213868.32
1583704800	4.196	4.067	4.279	4.062	308955.85
1583708400	4.067	4.04	4.226	4.011	456504.03
1583712000	4.04	4.158	4.2	4.021	375888.61
1583715600	4.158	4.275	4.349	4.109	402394.15
1583719200	4.275	4.121	4.292	4.111	222948.65
1583722800	4.121	4.139	4.237	4.056	402908.99
1583726400	4.139	4.18	4.185	4.012	371454.46
1583730000	4.18	4.258	4.282	4.052	284680.34
1583733600	4.258	4.307	4.349	4.213	219371.74
1583737200	4.307	4.202	4.314	4.202	95479.44
1583740800	4.202	4.315	4.379	4.202	127304.59
1583744400	4.315	4.229	4.327	4.224	66067.4
1583748000	4.229	4.241	4.304	4.213	66105.12
1583751600	4.241	4.092	4.241	4.067	227358.51
1583755200	4.092	4.154	4.199	4.078	191988.96
1583758800	4.154	4.036	4.175	3.951	366540.7
1583762400	4.036	3.909	4.067	3.822	644596.9
1583766000	3.909	3.909	3.914	3.615	1127469.05
1583769600	3.909	3.961	4.169	3.801	922498.79
1583773200	3.961	3.849	3.986	3.82	426404.44
1583776800	3.849	3.885	3.925	3.825	216644.99
1583780400	3.885	4.002	4.068	3.885	372463.28
1583784000	4.002	4.002	4.055	3.924	224315.8
1583787600	4.002	3.892	4.012	3.877	242297.71
1583791200	3.892	4.019	4.019	3.892	184969.07
1583794800	4.019	4.141	4.148	3.96	247241.28
1583798400	4.141	4.15	4.167	4.052	347733.19
1583802000	4.15	4.053	4.183	4.023	361152.35
1583805600	4.053	4.006	4.084	4.002	137710.29
1583809200	4.006	3.994	4.039	3.951	130764.09
1583812800	3.994	4.04	4.04	3.984	95330.28
1583816400	4.04	4.077	4.087	4.011	90446.63
1583820000	4.077	4.05	4.128	4.037	86354.64
1583823600	4.05	3.978	4.054	3.971	98187.63
1583827200	3.978	4.011	4.042	3.975	40025.76
1583830800	4.011	3.965	4.02	3.943	101842.39
1583834400	3.965	4.084	4.107	3.965	119066.93
1583838000	4.084	4.174	4.174	4.078	180784.52
1583841600	4.174	4.203	4.244	4.162	307743.27
1583845200	4.203	4.097	4.242	4.063	234072.28
1583848800	4.097	4.069	4.155	4.06	181644.35
1583852400	4.069	3.951	4.107	3.911	355073.68
1583856000	3.951	4.01	4.043	3.921	281103.61
1583859600	4.01	3.997	4.051	3.971	163516.42
1583863200	3.997	4.017	4.022	3.978	89116.3
1583866800	4.017	4.092	4.094	4.008	120514.99
1583870400	4.092	4.075	4.11	4.061	196422.97
1583874000	4.075	4.109	4.15	4.064	143907.5
1583877600	4.109	4.118	4.149	4.089	103672.52
1583881200	4.118	4.076	4.125	4.063	186009.42
1583884800	4.076	4.073	4.11	4.063	78988.98
1583888400	4.073	4.069	4.111	4.066	56536.89
1583892000	4.069	4.07	4.094	4.062	50655.17
1583895600	4.07	4.1	4.104	4.054	60057.1
1583899200	4.1	4.071	4.112	4.071	63445.89
1583902800	4.071	4.012	4.077	3.976	165055.8
1583906400	4.012	3.972	4.029	3.971	53037.96
1583910000	3.972	3.994	4.019	3.956	70998.77
1583913600	3.994	3.982	4.048	3.964	100498.2
1583917200	3.982	3.953	4.001	3.95	69028.58
1583920800	3.953	3.908	3.953	3.876	132786.13
1583924400	3.908	3.939	3.954	3.881	82533.0
1583928000	3.939	3.884	3.939	3.88	98890.34
1583931600	3.884	3.913	3.949	3.88	148659.93
1583935200	3.913	3.798	3.929	3.789	198120.37
1583938800	3.798	3.721	3.858	3.669	573933.74
1583942400	3.721	3.724	3.806	3.714	362027.46
1583946000	3.724	3.657	3.736	3.641	481840.91
1583949600	3.657	3.758	3.777	3.55	730397.92
1583953200	3.758	3.784	3.797	3.692	315718.0
1583956800	3.784	3.785	3.818	3.75	250778.48
1583960400	3.785	3.698	3.834	3.681	171226.97
1583964000	3.698	3.823	3.838	3.698	224410.57
1583967600	3.823	3.824	3.865	3.788	145742.36
1583971200	3.824	3.739	3.857	3.736	151070.0
1583974800	3.739	3.458	3.747	3.446	714732.54
1583978400	3.458	3.386	3.553	3.324	1016159.93
1583982000	3.386	3.399	3.449	3.331	499881.84
1583985600	3.399	3.314	3.399	3.214	760571.32
1583989200	3.314	3.332	3.35	3.242	331980.4
1583992800	3.332	3.131	3.347	3.062	759187.55
1583996400	3.131	3.138	3.188	3.056	564949.64
1584000000	3.138	3.175	3.217	3.044	449405.96
1584003600	3.175	3.051	3.192	3.049	316656.47
1584007200	3.051	2.707	3.072	2.279	960235.16
1584010800	2.707	2.442	2.721	2.125	1295679.84
1584014400	2.442	2.63	2.744	2.356	1118472.61
1584018000	2.63	2.342	2.64	2.108	1407718.55
