MTS	OPEN	CLOSE	HIGH	LOW	VOLUME
1532000040000	86.73	86.73	86.73	86.73	9.43e-06
1532000100000	86.741	86.764	86.764	86.63	36.58221369
1532000160000	86.716	86.817	86.817	86.716	0.45
1532000340000	86.778	86.719	86.778	86.719	0.44616367
1532000400000	86.761	86.811	86.811	86.761	4.78152299
1532000460000	86.801	86.801	86.801	86.801	0.70087342
1532000580000	86.858	86.95	86.95	86.858	99.29912658
1532000640000	87.033	87.051	87.051	87.026	32.25
1532000700000	87.092	87.31	87.31	87.079	111.12041676
1532000760000	87.341	87.341	87.341	87.341	4.5
1532000820000	87.32	87.489	87.489	87.32	40.366
1532000880000	87.486	87.483	87.486	87.483	10.09238045
1532000940000	87.383	87.34	87.383	87.34	8.03144407
1532001000000	87.34	87.203	87.354	87.203	25.56018584
1532001060000	87.3	87.3	87.3	87.3	6.247
1532001120000	87.269	87.319	87.319	87.269	27.18763809
1532001240000	87.296	87.25	87.3	87.25	60.52834379
1532001300000	87.193	87.307	87.307	87.193	1.18919523
1532001420000	87.4	87.509	87.509	87.4	92.04452667999999
1532001480000	87.51	87.716	87.81	87.51	509.51936104
1532001540000	87.603	87.603	87.603	87.603	2.0
1532001600000	87.6	87.6	87.6	87.6	9.58794224
1532001660000	87.602	87.736	87.736	87.6	31.37318864
1532001720000	87.74	87.828	87.828	87.74	9.47993651
1532001780000	87.845	87.845	87.845	87.845	0.47786855
1532001840000	87.85	87.964	88.029	87.85	76.19999016
1532001900000	87.932	87.6	87.932	87.6	891.91461154
1532001960000	87.551	87.552	87.561	87.476	120.01025987
1532002020000	87.523	87.479	87.523	87.479	1.22693272
1532002080000	87.514	87.444	87.514	87.444	1.97
1532002140000	87.444	87.264	87.444	87.264	58.259487
1532002200000	87.321	87.479	87.48	87.271	100.66832015
1532002260000	87.57	87.52	87.57	87.52	52.05707552
1532002500000	87.694	87.74	87.75	87.694	29.52168413
1532002560000	87.685	87.685	87.685	87.685	9.7759
1532002620000	87.684	87.684	87.684	87.684	1.0
1532002680000	87.581	87.487	87.581	87.47	80.87999286
1532002740000	87.46	87.459	87.46	87.459	3.5
1532002800000	87.484	87.552	87.552	87.484	9.83639
1532002860000	87.558	87.65	87.65	87.558	9.57647916
1532002920000	87.552	87.552	87.552	87.552	2.5
1532002980000	87.534	87.524	87.534	87.524	4.0
1532003040000	87.561	87.561	87.561	87.561	2.4125
1532003100000	87.584	87.525	87.594	87.525	28.972157
1532003160000	87.524	87.524	87.524	87.524	10.266891
1532003220000	87.44	87.344	87.44	87.344	68.0549
1532003280000	87.265	87.338	87.338	87.265	12.9667898
1532003340000	87.338	87.338	87.338	87.338	89.8338
1532003400000	87.311	87.338	87.338	87.311	46.49932373
1532003460000	87.338	87.398	87.408	87.338	156.37821721
1532003580000	87.416	87.53	87.53	87.41	143.94072133
1532003640000	87.477	87.477	87.477	87.477	5.18
1532003700000	87.487	87.497	87.497	87.487	3.0
1532003820000	87.504	87.504	87.504	87.504	3.4611
1532003880000	87.508	87.508	87.508	87.508	1.0
1532003940000	87.508	87.641	87.74	87.508	82.94138848
1532004000000	87.749	87.749	87.749	87.749	0.21461743
1532004120000	87.89	87.93	87.93	87.89	15.5
1532004180000	87.945	88.03	88.03	87.945	23.9298359
1532004240000	88.047	88.037	88.047	88.037	1.5623641
1532004300000	88.02	87.779	88.02	87.68	159.51106138
1532004360000	87.703	87.802	87.802	87.703	56.67169
1532004420000	87.769	87.815	87.834	87.75	41.07277569
1532004480000	87.815	87.786	87.845	87.769	10.77986339
1532004540000	87.836	88.066	88.066	87.836	322.51585292
