time	open	close	high	low	volumefrom
1611932400	178.03	178.18	178.55	174.2	14307.45
1611936000	178.18	174.46	174.67	169.69	14173.71
1611939600	174.46	172.8	173.27	171.52	14882.98
1611943200	172.8	172.88	174.68	169.36	13464.12
1611946800	172.88	173.51	175.64	167.75	20163.39
1611950400	173.51	173.27	176.11	171.85	11019.01
1611954000	173.27	173.63	175.12	172.93	7767.87
1611957600	173.63	174.21	174.89	170.17	11151.08
1611961200	174.21	172.6	175.58	172.39	9488.17
1611964800	172.6	171.41	172.75	170.0	14074.16
1611968400	171.41	171.47	172.77	169.02	14235.01
1611972000	171.47	170.21	171.23	168.96	11590.52
1611975600	170.21	170.0	170.8	166.54	16531.93
1611979200	170.0	169.73	171.77	169.16	10813.83
1611982800	169.73	169.04	170.52	167.77	11067.84
1611986400	169.04	169.21	171.78	169.11	11634.37
1611990000	169.21	170.22	172.63	169.91	8656.59
1611993600	170.22	170.02	170.33	168.39	12747.1
1611997200	170.02	171.83	171.94	169.95	10585.93
1612000800	171.83	192.73	193.65	171.79	60966.08
1612004400	192.73	184.64	189.99	180.33	59650.06
1612008000	184.64	176.07	185.29	176.0	44587.95
1612011600	176.07	177.72	178.68	175.73	16529.07
1612015200	177.72	176.55	178.12	174.22	18919.77
1612018800	176.55	182.11	182.22	175.16	17799.03
1612022400	182.11	181.88	187.49	176.55	58399.02
1612026000	181.88	181.27	183.91	179.39	19232.15
1612029600	181.27	181.63	184.65	181.49	11139.55
1612033200	181.63	179.98	181.66	179.46	9230.92
1612036800	179.98	179.41	179.82	178.15	6941.62
1612040400	179.41	179.89	182.56	179.82	3480.48
1612044000	179.89	179.51	180.75	178.95	7197.76
1612047600	179.51	179.14	181.06	177.73	11004.5
1612051200	179.14	178.56	181.36	176.89	10410.79
1612054800	178.56	179.96	181.67	179.03	6941.43
1612058400	179.96	178.84	178.84	177.39	6289.44
1612062000	178.84	178.86	179.91	178.28	4357.48
1612065600	178.86	178.49	179.54	178.21	3909.56
1612069200	178.49	177.5	177.56	176.45	5111.6
1612072800	177.5	177.19	178.4	176.75	5093.8
1612076400	177.19	177.2	177.8	176.39	6551.07
1612080000	177.2	177.52	177.82	176.68	4072.52
1612083600	177.52	177.14	177.18	175.88	4269.14
1612087200	177.14	178.99	180.37	178.59	18985.52
1612090800	178.99	179.87	180.38	178.06	16572.46
1612094400	179.87	179.84	182.84	179.43	7084.34
1612098000	179.84	178.73	179.03	177.85	9351.69
1612101600	178.73	176.97	177.67	176.57	5472.03
1612105200	176.97	173.18	175.16	171.37	20226.57
1612108800	173.18	174.85	175.44	171.52	15421.61
1612112400	174.85	173.43	173.46	171.26	8744.52
1612116000	173.43	172.39	174.53	171.64	6579.66
1612119600	172.39	174.45	174.71	173.83	4533.49
1612123200	174.45	175.17	175.37	174.45	4328.21
1612126800	175.17	174.85	174.95	173.29	4282.35
1612130400	174.85	175.36	177.08	174.67	4369.52
1612134000	175.36	173.9	176.06	173.84	8463.04
1612137600	173.9	177.46	177.52	170.94	16454.41
1612141200	177.46	176.42	182.84	176.01	23505.43
1612144800	176.42	177.13	179.93	177.13	13815.71
1612148400	177.13	177.96	178.06	176.08	8067.24
1612152000	177.96	178.86	178.96	175.91	12156.88
1612155600	178.86	180.44	181.08	179.49	10730.37
1612159200	180.44	177.73	179.21	175.72	8787.12
1612162800	177.73	178.81	179.99	178.71	8732.14
1612166400	178.81	181.37	184.23	181.37	8674.15
1612170000	181.37	179.95	180.74	179.09	10646.18
1612173600	179.95	182.76	183.79	178.93	24536.9
1612177200	182.76	183.45	186.53	181.74	27425.87
1612180800	183.45	180.41	181.22	177.97	21710.34
1612184400	180.41	176.28	180.19	176.11	22916.38
1612188000	176.28	176.13	176.96	174.52	14620.85
1612191600	176.13	176.14	176.24	174.28	13155.07
1612195200	176.14	176.85	179.32	176.75	8446.48
1612198800	176.85	177.86	180.01	177.76	6928.65
1612202400	177.86	178.12	178.26	176.33	6894.19
1612206000	178.12	178.76	178.82	177.06	6881.32
1612209600	178.76	178.31	178.69	177.98	8008.96
1612213200	178.31	178.29	178.32	177.38	5785.51
1612216800	178.29	177.81	178.28	176.57	6928.22
1612220400	177.81	178.85	179.72	177.1	6960.62
1612224000	178.85	179.01	180.43	177.49	11266.86
1612227600	179.01	178.52	179.77	178.28	6040.13
1612231200	178.52	178.6	179.48	177.69	6733.85
1612234800	178.6	178.38	178.68	177.37	5433.85
1612238400	178.38	178.98	180.54	178.44	5637.98
1612242000	178.98	178.7	179.55	178.26	5563.13
1612245600	178.7	179.0	180.4	178.96	7477.48
1612249200	179.0	180.1	180.89	177.76	12992.35
