time	open	close	high	low	volumefrom
1491177600	56.06	51.33	57.7	40.13	105006.61
1491181200	51.33	55.32	56.23	48.67	36468.85
1491184800	55.32	59.85	61.0	54.24	26231.42
1491188400	59.85	54.88	60.61	54.13	22294.9
1491192000	54.88	55.39	55.42	53.92	7469.74
1491195600	55.39	58.51	59.67	55.67	11430.16
1491199200	58.51	56.39	58.36	56.32	5471.61
1491202800	56.39	55.88	56.36	55.2	5238.1
1491206400	55.5	53.65	55.51	52.9	4931.25
1491210000	53.65	52.8	54.09	52.51	4995.69
1491213600	53.05	55.46	56.14	52.57	10266.48
1491217200	55.46	55.37	56.59	55.14	11542.98
1491220800	55.37	61.02	66.53	54.92	65682.08
1491224400	60.08	61.21	63.0	58.41	8465.43
1491228000	61.21	63.05	65.5	61.0	13943.26
1491231600	63.12	64.54	66.12	63.46	13212.38
1491235200	64.54	62.36	65.05	62.21	6036.16
1491238800	62.36	63.39	63.41	60.66	9788.94
1491242400	63.39	62.97	65.67	62.74	10523.61
1491246000	62.97	62.03	63.67	60.59	9195.21
1491249600	62.03	61.87	62.8	61.48	3994.57
1491253200	61.87	60.9	62.41	60.23	7139.5
1491256800	60.9	56.73	61.14	56.25	13433.28
1491260400	56.73	63.11	63.11	56.19	18001.86
1491264000	63.11	60.3	64.01	57.36	44107.43
1491267600	60.3	60.28	61.67	58.79	6724.84
1491271200	60.28	59.68	60.73	58.88	6543.48
1491274800	59.68	62.29	63.55	59.77	5920.19
1491278400	62.29	60.21	62.38	59.85	5413.35
1491282000	60.21	60.1	60.63	59.39	4044.01
1491285600	60.1	59.77	62.16	59.64	6334.24
1491289200	59.77	59.89	60.46	59.27	3243.5
1491292800	59.89	61.24	61.27	60.13	3585.91
1491296400	61.24	62.9	63.01	61.11	6418.77
1491300000	62.9	63.81	65.57	62.71	17109.9
1491303600	63.79	64.24	65.14	62.8	7584.77
1491307200	64.87	69.63	69.97	64.4	29897.34
1491310800	69.63	68.93	71.35	65.48	35914.92
1491314400	68.93	69.76	70.33	66.66	16991.85
1491318000	69.76	70.01	73.8	67.9	29849.48
1491321600	70.01	68.51	70.01	67.87	6915.44
