MTS	OPEN	CLOSE	HIGH	LOW	VOLUME
1533200040000	7.0514	7.0702	7.0702	7.0514	10935.90361574
1533200100000	7.0702	7.0309	7.0755	7.0309	46850.80914736
1533200160000	7.0496	7.032	7.0516	7.0296	20889.77627006
1533200220000	7.0365	7.0483	7.0551	7.03	9659.0426949
1533200280000	7.0511	7.043	7.0512	7.042	4777.98818032
1533200340000	7.043	7.0171	7.043	7.0163	26725.33835922
1533200400000	7.0169	7.033	7.0443	7.0154	15507.12633541
1533200460000	7.033	7.015	7.0337	7.01	27488.06624855
1533200520000	7.012	7.02	7.02	7.006	52011.55545897
1533200580000	7.0138	7.04	7.042	7.0138	11997.10894372
1533200640000	7.0394	7.0284	7.0395	7.027	7614.07299439
1533200700000	7.0281	7.0419	7.0419	7.013	15100.6377119
1533200760000	7.0395	7.038	7.0429	7.0367	3785.33256618
1533200820000	7.038	7.03	7.038	7.03	1120.53021579
1533200880000	7.0299	7.0399	7.0399	7.0299	3784.29348426
1533200940000	7.0399	7.0543	7.0543	7.0399	10320.21650858
1533201000000	7.0543	7.056	7.0591	7.0543	6080.42775214
1533201060000	7.056	7.0597	7.06	7.052	5330.52663688
1533201120000	7.0598	7.0516	7.06	7.049	4961.4529201
1533201180000	7.051	7.0275	7.051	7.0258	3193.2072049
1533201240000	7.0263	7.03	7.0318	7.0263	3585.07642964
1533201300000	7.0299	7.03	7.03	7.0299	2079.66144973
1533201360000	7.03	7.02	7.03	7.0191	4050.70059878
1533201420000	7.02	7.0199	7.02	7.0199	338.85311083
1533201480000	7.02	7.0215	7.0216	7.0199	2115.94503267
1533201540000	7.0215	7.0216	7.0216	7.0211	3140.38190716
1533201600000	7.0216	7.0217	7.0217	7.0215	836.93994618
1533201660000	7.022	7.0351	7.0351	7.0216	2520.10064329
1533201720000	7.0351	7.0395	7.0395	7.0351	555.0
1533201780000	7.038	7.0346	7.0398	7.0346	731.92655715
1533201840000	7.0346	7.0364	7.0395	7.0345	880.81850933
1533201900000	7.0351	7.0515	7.0515	7.0351	5685.27337054
1533201960000	7.0535	7.0531	7.0535	7.0471	774.21227615
1533202020000	7.053	7.0607	7.0607	7.053	1063.81746216
1533202080000	7.0627	7.0702	7.0742	7.0626	3185.9337357
1533202140000	7.0703	7.0653	7.0719	7.0653	16047.16663367
1533202200000	7.0653	7.056	7.0653	7.0542	6977.05420866
1533202260000	7.056	7.057	7.0609	7.0536	1727.88388602
1533202320000	7.0569	7.057	7.057	7.0569	28.743293
1533202380000	7.056	7.0535	7.056	7.0535	345.35582977
1533202440000	7.0535	7.045	7.0535	7.045	646.347979
1533202500000	7.045	7.0369	7.0467	7.0361	1340.36491722
1533202560000	7.037	7.0302	7.0378	7.0302	823.10830585
1533202620000	7.0299	7.0327	7.0339	7.0237	1178.8221189800001
