time	open	close	high	low	volumefrom
1582779600	0.05249	0.05271	0.05297	0.05253	235710.46
1582783200	0.05271	0.05316	0.05324	0.05289	220814.97
1582786800	0.05316	0.05311	0.05328	0.05293	203777.86
1582790400	0.05311	0.05324	0.0535	0.05271	234616.29
1582794000	0.05324	0.0532	0.05329	0.05276	210724.98
1582797600	0.0532	0.05328	0.05364	0.0532	193651.45
1582801200	0.05328	0.0534	0.05358	0.05305	207791.44
1582804800	0.0534	0.05334	0.0536	0.05307	570089.52
1582808400	0.05258	0.0535	0.05467	0.05311	880.1
1582812000	0.05367	0.05355	0.054	0.05355	212217.1
1582815600	0.05378	0.05516	0.05516	0.05366	8854.4
1582819200	0.05516	0.05486	0.05699	0.05486	22081.7
1582822800	0.05449	0.05441	0.0545	0.05414	239232.2
1582826400	0.05441	0.05417	0.05426	0.05399	217529.45
1582830000	0.05417	0.05435	0.05444	0.05408	149623.99
1582833600	0.05435	0.05448	0.05457	0.05403	250637.03
1582837200	0.05448	0.05356	0.05382	0.0533	183821.29
1582840800	0.05356	0.05385	0.05393	0.05367	239627.57
1582844400	0.05385	0.05372	0.05399	0.05363	267954.78
1582848000	0.05372	0.05412	0.05429	0.05385	325381.62
1582851600	0.05412	0.05429	0.05447	0.0542	193649.45
1582855200	0.05429	0.0543	0.05439	0.05412	226842.97
1582858800	0.0543	0.05408	0.05426	0.05399	335799.17
1582862400	0.05408	0.05412	0.05421	0.05394	233233.51
1582866000	0.05412	0.05369	0.05387	0.0536	307024.78
1582869600	0.05369	0.05393	0.05411	0.05358	1546753.63
1582873200	0.05393	0.05366	0.05375	0.05349	3846848.07
1582876800	0.05366	0.0536	0.05378	0.05352	4824633.47
1582880400	0.0536	0.05302	0.05319	0.05285	3660614.0
1582884000	0.05302	0.05264	0.0529	0.05264	5518397.67
1582887600	0.05264	0.0523	0.05265	0.05222	3900947.69
1582891200	0.0523	0.05208	0.05225	0.05183	4227414.99
1582894800	0.05208	0.05305	0.05313	0.05279	4091621.63
1582898400	0.05305	0.05298	0.05307	0.05281	5195639.05
1582902000	0.05298	0.05308	0.05342	0.05308	4573835.4
1582905600	0.05308	0.05269	0.05286	0.05252	3907779.1
1582909200	0.05269	0.05254	0.0528	0.0522	3603749.16
1582912800	0.05254	0.0524	0.0524	0.05206	2839094.8
1582916400	0.0524	0.05247	0.05264	0.0523	2296132.25
1582920000	0.05247	0.05308	0.05308	0.05248	2399005.55
1582923600	0.05308	0.05339	0.05347	0.05321	2106434.67
1582927200	0.05339	0.05404	0.05431	0.05396	2765434.35
1582930800	0.05404	0.05362	0.0538	0.05327	3172957.08
1582934400	0.05362	0.05379	0.05396	0.05361	2811127.3
1582938000	0.05291	0.054	0.05439	0.05236	63.6
1582941600	0.054	0.05442	0.05442	0.05442	1291.7
1582945200	0.05442	0.05489	0.0551	0.05471	22124.5
1582948800	0.05348	0.05346	0.05389	0.05346	2207400.69
1582952400	0.0553	0.05368	0.05526	0.05368	166.8
1582956000	0.05368	0.05345	0.05388	0.05336	2245241.75
1582959600	0.05345	0.05364	0.05382	0.05346	2541606.05
1582963200	0.05364	0.05352	0.05378	0.05343	3860775.74
1582966800	0.05352	0.05342	0.0536	0.05299	3245237.78
1582970400	0.05342	0.05324	0.05333	0.0529	3929344.17
1582974000	0.05324	0.05357	0.05375	0.05348	2065891.86
1582977600	0.05357	0.05344	0.05362	0.05327	3101944.2
1582981200	0.05344	0.05345	0.05362	0.05319	3664930.87
1582984800	0.05345	0.05317	0.05343	0.05291	4765989.36
1582988400	0.05317	0.05338	0.05373	0.05329	3733830.45
1582992000	0.05338	0.05295	0.05347	0.05278	4208991.49
1582995600	0.05295	0.05334	0.05369	0.05325	3249842.37
1582999200	0.05334	0.05322	0.05348	0.05322	3577544.15
1583002800	0.05322	0.05349	0.05375	0.05323	2498755.03
1583006400	0.05349	0.05324	0.0535	0.05307	2410907.12
1583010000	0.05324	0.05318	0.05335	0.05292	2075723.02
1583013600	0.05318	0.05289	0.05324	0.05254	2244880.98
1583017200	0.05289	0.05204	0.05238	0.05187	3288915.42
1583020800	0.05204	0.05218	0.05243	0.05192	2965962.53
1583024400	0.05218	0.05238	0.05299	0.05221	2861841.08
1583028000	0.05238	0.05261	0.05287	0.05227	3190067.77
1583031600	0.05261	0.05269	0.05295	0.05235	2826067.79
1583035200	0.05269	0.05256	0.05291	0.05248	1673453.06
1583038800	0.05256	0.05259	0.05294	0.05242	3201861.39
1583042400	0.05259	0.05254	0.0528	0.05228	2431892.73
1583046000	0.05254	0.0524	0.05249	0.05214	2683693.94
1583049600	0.0524	0.05251	0.05268	0.05216	3482404.85
1583053200	0.05251	0.05282	0.0529	0.05248	2966778.07
1583056800	0.05282	0.05325	0.05333	0.05282	3207220.37
1583060400	0.05325	0.0536	0.05377	0.05334	2689220.36
1583064000	0.0536	0.0532	0.05346	0.05269	3150754.08
1583067600	0.0532	0.05348	0.05365	0.05339	4494920.88
1583071200	0.05348	0.05314	0.05331	0.05297	5184649.16
1583074800	0.05314	0.05302	0.05336	0.05284	4172101.41
1583078400	0.05302	0.05266	0.05283	0.05249	3964470.43
1583082000	0.05266	0.05244	0.05279	0.05227	3300690.32
