time	open	close	high	low	volumefrom
1397577600	496.15	500.88	506.78	494.43	288.65
1397581200	500.88	501.19	504.07	498.76	252.94
1397584800	501.19	491.61	501.7	490.75	328.48
1397588400	491.61	495.95	496.63	490.13	309.97
1397592000	495.95	499.2	502.58	490.44	315.39
1397595600	499.2	498.55	501.0	495.79	314.75
1397599200	498.55	503.14	514.52	498.06	391.18
1397602800	503.14	526.43	526.43	503.12	330.22
1397606400	526.43	517.03	530.84	511.2	286.07
1397610000	517.03	526.24	526.95	515.03	338.71
1397613600	526.24	519.25	526.9	515.27	325.21
1397617200	519.25	513.39	521.65	507.62	381.51
1397620800	513.39	516.99	518.83	512.64	320.53
1397624400	516.99	520.46	537.62	515.16	262.87
1397628000	520.46	527.54	541.64	519.32	320.74
1397631600	527.54	531.64	533.14	524.98	325.03
1397635200	531.64	546.33	549.04	530.26	276.81
1397638800	546.33	507.27	546.48	506.94	367.97
1397642400	507.27	512.89	521.77	496.12	358.2
1397646000	512.89	524.24	527.51	508.06	368.51
1397649600	524.24	510.65	530.51	510.65	276.16
1397653200	510.65	511.73	517.47	506.63	373.49
1397656800	511.73	512.92	522.09	504.3	284.53
1397660400	512.92	516.17	520.21	511.17	360.0
1397664000	516.17	514.7	518.64	512.21	341.39
1397667600	514.7	510.72	516.05	507.11	381.54
1397671200	510.72	510.87	515.61	508.08	357.12
1397674800	510.87	508.56	513.86	507.86	359.72
1397678400	508.56	516.7	516.7	508.56	366.03
1397682000	516.7	522.39	522.39	511.34	352.9
1397685600	522.39	527.69	534.81	519.66	376.4
1397689200	527.69	537.04	538.01	524.9	297.63
1397692800	537.04	534.61	537.04	525.47	340.81
1397696400	534.61	526.14	535.49	522.87	341.73
1397700000	526.14	527.22	528.62	522.9	358.74
1397703600	527.22	525.09	527.24	519.62	332.63
1397707200	525.09	523.19	530.12	521.21	306.09
1397710800	523.19	532.69	535.06	518.53	281.64
1397714400	532.69	521.28	534.46	520.87	347.28
1397718000	521.28	523.95	524.04	520.25	4.237
1397721600	523.95	510.57	524.51	506.27	371.84
1397725200	510.57	497.61	510.55	495.41	392.5
1397728800	497.61	493.99	498.95	486.89	313.11
1397732400	493.99	494.84	502.42	487.21	289.32
1397736000	494.84	500.52	505.37	490.57	288.76
1397739600	500.52	506.0	508.44	497.69	368.81
1397743200	506.0	504.82	509.72	502.12	398.42
1397746800	504.82	503.19	506.26	498.23	373.18
1397750400	503.19	501.13	513.37	500.85	342.57
1397754000	501.13	494.32	503.07	491.33	396.14
1397757600	494.32	496.76	497.59	493.14	405.03
1397761200	496.76	501.09	501.97	494.27	309.39
1397764800	501.09	504.83	504.83	497.44	378.72
1397768400	504.83	503.26	505.02	498.32	432.9
1397772000	503.26	506.78	508.89	501.47	317.6
1397775600	506.78	502.0	510.46	501.1	311.62
1397779200	502.0	499.47	502.64	498.22	408.7
1397782800	499.47	496.09	500.89	492.3	365.58
1397786400	496.09	499.35	503.2	495.25	406.94
1397790000	499.35	497.45	501.83	496.63	369.96
1397793600	497.45	495.24	506.92	493.89	323.3
1397797200	495.24	497.15	500.36	494.6	337.2
1397800800	497.15	501.13	512.13	495.07	365.23
1397804400	501.13	497.39	505.5	495.8	369.64
1397808000	497.39	498.3	500.92	495.34	340.29
1397811600	498.3	489.58	498.93	489.48	315.79
1397815200	489.58	488.52	494.37	486.42	322.24
1397818800	488.52	488.76	491.61	486.44	344.81
1397822400	488.76	480.46	490.77	477.24	349.83
1397826000	480.46	476.36	489.3	471.98	203.13
1397829600	476.36	483.65	483.65	474.4	270.03
1397833200	483.65	480.97	485.59	478.91	352.36
1397836800	480.97	483.08	487.12	478.49	281.8
1397840400	483.08	481.59	486.89	480.45	389.01
1397844000	481.59	485.78	486.16	480.27	259.85
1397847600	485.78	486.03	487.38	483.44	395.02
1397851200	486.03	485.57	488.51	483.43	358.53
1397854800	485.57	489.34	489.34	484.23	439.22
1397858400	489.34	485.8	489.34	483.9	407.85
1397862000	485.8	485.52	487.6	484.57	383.66
1397865600	485.52	483.93	487.9	481.76	306.29
1397869200	483.93	481.62	484.32	478.64	426.65
1397872800	481.62	481.91	482.7	477.3	348.64
1397876400	481.91	480.59	482.1	479.09	344.21
1397880000	480.59	474.83	481.63	473.77	316.32
1397883600	474.83	476.69	479.09	474.66	308.83
1397887200	476.69	484.38	485.42	473.15	369.4
1397890800	484.38	495.0	497.09	484.38	388.29
1397894400	495.0	501.14	504.1	491.8	344.97
1397898000	501.14	496.03	501.31	493.41	355.31
1397901600	496.03	496.27	502.01	496.03	354.96
1397905200	496.27	499.06	502.78	495.18	390.41
1397908800	499.06	502.55	505.0	497.94	339.79
1397912400	502.55	506.7	507.35	500.05	352.14
1397916000	506.7	506.75	509.38	503.16	387.34
1397919600	506.75	503.0	516.88	498.13	298.9
1397923200	503.0	501.93	503.0	497.12	331.17
1397926800	501.93	499.73	502.09	497.25	370.06
1397930400	499.73	503.14	503.54	496.45	359.74
1397934000	503.14	505.96	507.62	501.9	418.56
1397937600	505.96	504.91	507.77	503.43	351.53
1397941200	504.91	503.94	507.77	492.67	306.46
1397944800	503.94	506.08	507.74	500.95	333.04
1397948400	506.08	506.02	507.42	503.96	272.39
1397952000	506.02	507.73	507.86	503.8	369.88
1397955600	507.73	505.42	507.82	503.92	377.28
1397959200	505.42	508.34	510.44	503.81	293.13
1397962800	508.34	513.05	518.0	506.08	339.63
1397966400	513.05	511.99	513.05	509.43	253.99
1397970000	511.99	515.02	515.02	508.8	250.96
1397973600	515.02	514.11	516.02	510.29	216.44
1397977200	514.11	512.25	516.18	510.18	269.7
1397980800	512.25	514.95	514.95	510.03	337.44
1397984400	514.95	511.93	514.94	506.84	386.1
1397988000	511.93	513.8	515.03	507.45	334.72
1397991600	513.8	510.66	522.22	508.64	300.21
1397995200	510.66	500.37	511.6	499.12	371.94
1397998800	500.37	502.71	502.71	498.8	297.45
1398002400	502.71	500.85	503.25	496.15	301.99
1398006000	500.85	496.24	501.28	494.97	394.22
1398009600	496.24	490.23	498.69	489.58	340.28
1398013200	490.23	492.96	495.91	488.69	217.45
1398016800	492.96	498.31	510.87	489.56	266.3
1398020400	498.31	494.49	499.63	493.54	343.36
1398024000	494.49	495.74	499.22	492.15	305.94
1398027600	495.74	495.79	498.08	491.06	327.06
1398031200	495.79	494.73	496.53	491.43	418.11
1398034800	494.73	498.51	499.45	492.64	371.03
1398038400	498.51	497.13	499.43	494.82	350.9
1398042000	497.13	504.44	505.33	495.32	333.98
1398045600	504.44	505.32	510.22	503.49	296.17
1398049200	505.32	504.2	511.1	503.7	373.16
1398052800	504.2	503.48	519.39	502.71	248.93
1398056400	503.48	504.31	524.69	502.26	310.32
1398060000	504.31	502.79	507.54	502.56	349.89
1398063600	502.79	502.2	506.68	500.69	361.3
1398067200	502.2	508.02	509.01	500.88	363.57
1398070800	508.02	503.75	509.17	500.39	329.42
1398074400	503.75	496.58	505.37	492.13	276.08
1398078000	496.58	496.91	497.99	490.67	257.34
1398081600	496.91	498.28	501.74	494.04	268.15
1398085200	498.28	497.97	501.05	494.6	299.24
1398088800	497.97	499.52	500.14	495.71	232.88
1398092400	499.52	498.33	503.32	495.29	302.19
1398096000	498.33	496.99	501.24	493.71	285.43
1398099600	496.99	493.9	498.13	493.33	327.46
1398103200	493.9	492.92	496.64	491.56	283.0
1398106800	492.92	496.47	497.61	492.19	275.62
1398110400	496.47	494.18	497.18	491.45	303.03
1398114000	494.18	494.66	496.25	491.08	297.34
1398117600	494.66	496.83	497.11	493.18	324.99
1398121200	496.83	495.16	497.34	493.5	301.59
