time	open	close	high	low	volumefrom
1584266400	5258.75	5452.38	5495.62	5250.72	5115.62
1584270000	5452.38	5445.77	5472.17	5404.48	1760.72
1584273600	5445.77	5318.31	5590.14	5287.52	7059.59
1584277200	5318.31	5348.15	5376.67	5310.61	1348.5
1584280800	5348.15	5320.86	5367.87	5255.72	2831.63
1584284400	5320.86	5333.52	5363.02	5295.76	1512.3
1584288000	5333.52	5294.16	5355.6	5265.51	3194.06
1584291600	5294.16	5310.81	5398.15	5294.16	2514.65
1584295200	5310.81	5317.19	5342.1	5285.55	2052.61
1584298800	5317.19	5334.18	5387.41	5301.09	4459.99
1584302400	5334.18	5193.16	5339.89	5190.35	5141.57
1584306000	5193.16	5950.77	5961.78	5192.92	20327.16
1584309600	5950.77	5359.53	5950.77	5307.47	20057.94
1584313200	5359.53	5357.02	5450.61	5324.52	4642.54
1584316800	5357.02	5248.66	5364.93	5199.64	6339.72
1584320400	5248.66	5297.85	5300.52	5219.87	2745.53
1584324000	5297.85	5340.15	5357.27	5286.79	2448.22
1584327600	5340.15	5274.05	5340.39	5253.34	2334.52
1584331200	5274.05	5249.2	5301.73	5238.71	1635.07
1584334800	5249.2	5165.55	5277.38	5150.32	4633.67
1584338400	5165.55	5032.47	5165.98	4926.77	11008.41
1584342000	5032.47	4804.05	5032.47	4804.05	10688.99
1584345600	4804.05	4915.06	4943.99	4791.09	6144.21
1584349200	4915.06	4828.67	4915.11	4816.58	4972.87
1584352800	4828.67	4466.05	4830.72	4457.76	21107.66
1584356400	4466.05	4586.66	4623.45	4454.22	8747.9
1584360000	4586.66	4794.65	4908.59	4562.64	14578.84
1584363600	4794.65	4861.3	4923.43	4535.16	20572.38
1584367200	4861.3	4955.32	5113.99	4788.66	18318.97
1584370800	4955.32	5176.27	5176.27	4937.59	12185.04
1584374400	5176.27	5029.3	5204.28	4985.54	9595.37
1584378000	5029.3	5089.46	5103.75	5012.99	5052.52
1584381600	5089.46	5135.63	5162.37	5045.34	4644.57
1584385200	5135.63	4954.6	5151.73	4858.77	12362.89
1584388800	4954.6	4914.76	5046.5	4845.38	8549.13
1584392400	4914.76	4992.08	5007.67	4880.46	3507.4
1584396000	4992.08	4947.12	5056.46	4879.03	6910.32
1584399600	4947.12	5045.0	5064.57	4927.01	4032.68
1584403200	5045.0	5094.04	5100.57	4950.9	4763.31
1584406800	5094.04	5211.59	5429.18	5078.53	13284.88
1584410400	5211.59	5308.19	5320.55	5170.79	4919.24
1584414000	5308.19	5346.82	5371.53	5261.83	4269.78
1584417600	5346.82	5289.44	5353.0	5242.26	2421.29
1584421200	5289.44	5305.98	5318.4	5267.82	1748.43
1584424800	5305.98	5304.97	5335.67	5256.0	1844.27
1584428400	5304.97	5391.59	5447.69	5295.14	6422.59
1584432000	5391.59	5314.01	5473.77	5285.84	5472.3
1584435600	5314.01	5258.45	5343.83	5202.1	3781.33
1584439200	5258.45	5327.4	5330.81	5245.46	2642.36
1584442800	5327.4	5291.6	5352.36	5262.08	3229.87
1584446400	5291.6	5231.74	5382.13	5206.23	5054.85
1584450000	5231.74	5115.6	5346.67	5109.0	7064.29
1584453600	5115.6	5254.13	5264.14	5083.54	6229.63
1584457200	5254.13	5389.18	5399.56	5232.73	5572.04
1584460800	5389.18	5375.26	5507.8	5347.48	8387.65
1584464400	5375.26	5388.76	5421.63	5319.32	4097.4
1584468000	5388.76	5388.88	5444.99	5366.71	3933.23
1584471600	5388.88	5399.96	5430.78	5342.41	5587.49
1584475200	5399.96	5470.21	5485.94	5356.69	3953.31
1584478800	5470.21	5456.78	5561.43	5393.73	5909.43
1584482400	5456.78	5459.33	5482.75	5403.51	2017.94
1584486000	5459.33	5337.66	5464.51	5334.27	3707.6
1584489600	5337.66	5377.88	5441.9	5298.4	5245.98
1584493200	5377.88	5386.24	5402.7	5358.52	2224.69
1584496800	5386.24	5391.86	5398.6	5342.92	2031.99
1584500400	5391.86	5415.29	5430.14	5384.63	1983.04
1584504000	5415.29	5438.16	5451.02	5391.23	1719.78
1584507600	5438.16	5289.27	5442.63	5275.99	3470.34
1584511200	5289.27	5278.18	5306.1	5206.5	3979.0
1584514800	5278.18	5166.11	5279.41	5129.82	4229.89
1584518400	5166.11	5189.64	5200.93	5102.98	3507.07
1584522000	5189.64	5153.28	5253.31	5129.71	3299.89
1584525600	5153.28	5103.94	5179.31	5035.45	5388.4
1584529200	5103.94	5164.43	5178.11	5100.78	2678.04
1584532800	5164.43	5131.71	5164.46	5087.53	3445.56
1584536400	5131.71	5367.81	5418.51	5024.71	14542.49
1584540000	5367.81	5329.66	5422.78	5309.1	7648.03
1584543600	5329.66	5351.37	5381.09	5246.31	5471.14
1584547200	5351.37	5211.32	5371.69	5176.98	8559.42
1584550800	5211.32	5245.62	5265.89	5154.01	7922.54
1584554400	5245.62	5340.48	5346.17	5236.49	4650.4
1584558000	5340.48	5351.51	5369.33	5314.63	4023.76
1584561600	5351.51	5345.63	5415.37	5338.8	4201.95
1584565200	5345.63	5379.98	5409.43	5343.85	2033.13
1584568800	5379.98	5365.51	5438.75	5293.19	4283.16
1584572400	5365.51	5413.06	5422.72	5353.9	2671.26
1584576000	5413.06	5367.5	5474.7	5358.95	5306.68
1584579600	5367.5	5373.22	5416.52	5366.07	2538.14
1584583200	5373.22	5302.9	5382.69	5282.31	3156.67
1584586800	5302.9	5305.27	5349.35	5268.33	1629.42
1584590400	5305.27	5318.93	5337.91	5301.59	1996.27
1584594000	5318.93	5391.36	5395.07	5312.9	1865.53
1584597600	5391.36	5399.97	5425.94	5379.12	2040.39
1584601200	5399.97	5439.66	5457.3	5385.24	2454.37
1584604800	5439.66	5433.3	5476.23	5408.45	4127.39
1584608400	5433.3	5608.71	5621.88	5420.17	6649.74
1584612000	5608.71	5596.46	5685.47	5572.28	6464.59
1584615600	5596.46	5649.82	5657.88	5576.93	3046.73
1584619200	5649.82	5878.9	5878.9	5640.99	11659.54
1584622800	5878.9	5877.18	5925.52	5749.13	12019.65
1584626400	5877.18	5851.02	5916.84	5785.6	6561.7
1584630000	5851.02	5933.54	5954.46	5844.8	8279.86
