MTS	OPEN	CLOSE	HIGH	LOW	VOLUME
1566200040000	0.25318	0.25317	0.25318	0.25317	1162.8561300000001
1566200400000	0.25334414	0.253	0.25336	0.253	708.0899999999999
1566200460000	0.25296671	0.253	0.253	0.25296671	682.30644673
1566200520000	0.25343294	0.25369	0.25369	0.25343294	1564.18818922
1566200580000	0.25352175	0.25352	0.25352175	0.25352	2997.3
1566200820000	0.25302	0.25301	0.25302	0.25301	700.0
1566200880000	0.25291	0.25292	0.25292	0.25231	43918.54263922
1566200940000	0.25309	0.2531	0.2531	0.25309	800.0
1566201000000	0.25369	0.25369	0.25369	0.25369	165.97
1566201060000	0.25321	0.25321	0.25321	0.25321	158.04
1566201120000	0.25349	0.25349	0.25349	0.25349	118.34786382
1566201240000	0.25277	0.2526	0.25277	0.2526	2177.97050003
1566201300000	0.25269	0.25269	0.25269	0.25269	500.0
1566201600000	0.2535	0.2535	0.2535	0.25349204	25985.47251132
1566201720000	0.25341	0.2533	0.25341	0.2533	2246.26862099
1566201840000	0.25261	0.2528	0.2528	0.25261	744.80612314
1566202140000	0.25293619	0.25293619	0.25293619	0.25293619	169.676
1566202200000	0.253	0.253	0.253	0.253	12.488
1566202320000	0.25282	0.25282	0.25282	0.25282	100.0176
1566202740000	0.25282	0.2528	0.25282	0.2528	2000.0
1566202860000	0.25213	0.252	0.25213	0.252	1603.16046
1566202920000	0.25178	0.25178	0.25178	0.25178	530.0
1566203220000	0.25154	0.25154	0.25154	0.25154	24.68100391
1566203280000	0.25155	0.25154	0.25155	0.25154	1800.0999998
1566203400000	0.25208805	0.25208805	0.25208805	0.25208805	171.75503006
1566203460000	0.25181	0.25181	0.25181	0.25181	365.0
1566203580000	0.25267671	0.25272	0.25272	0.25267671	631.45884
1566203640000	0.25288	0.25288	0.25288	0.25288	14.0
1566203760000	0.25269379	0.25271	0.25271	0.25269379	250.0
1566204060000	0.25286	0.25286	0.25286	0.25286	100.0
1566204120000	0.25268269	0.25269	0.25269	0.25268269	392.0
1566204180000	0.25261	0.25261	0.25261	0.25261	45.95668614
1566204240000	0.25264	0.25264	0.25264	0.25264	52.86268271
1566204660000	0.25274	0.25274	0.25274	0.25274	300.0
1566204720000	0.25274	0.25274	0.25274	0.25274	100.0
1566204840000	0.25316	0.25316	0.25316	0.25316	200.0
1566204900000	0.25297298	0.254	0.254	0.25297298	71601.17547087
1566204960000	0.254	0.254	0.254	0.254	17392.24925004
1566205020000	0.254	0.25312	0.254	0.25312	12162.85259638
1566205080000	0.25312	0.25312	0.25312	0.25312	800.0
1566205680000	0.25361	0.25361	0.25361	0.25361	100.0
1566205860000	0.25301	0.25301	0.25301	0.25301	1034.0
1566205920000	0.253	0.253	0.253	0.253	1222.983374
1566205980000	0.253	0.253	0.253	0.253	222.19862129
1566206280000	0.25300683	0.253	0.25301	0.253	3584.892877
1566206520000	0.25279	0.25278	0.25279	0.25278	258.71828770999997
1566206580000	0.25277	0.25275	0.25277	0.25275	2725.97989493
1566206820000	0.25275628	0.25276	0.25276	0.25275628	6785.0
1566207180000	0.25297	0.25297	0.25297	0.25297	1861.5336921
1566207360000	0.25311	0.25352	0.25352	0.25311	1851.6599999999999
1566207540000	0.25356	0.25356	0.25356	0.25356	1499.0
1566207600000	0.25356788	0.25356788	0.25356788	0.25356788	170.57018
1566207900000	0.25389124	0.25389124	0.25389124	0.25389124	100.0
1566207960000	0.25371	0.25342	0.25371	0.25342	1000.0
1566208200000	0.25347	0.25347	0.25347	0.25347	45.77111364
1566208320000	0.25347	0.25347	0.25347	0.25347	14.21249499
1566208440000	0.25347	0.25338	0.25347	0.25338	500.0
1566208500000	0.2530317	0.25298	0.2530317	0.25298	10681.575573670001
1566208560000	0.25377582	0.25379	0.25379	0.25377582	2170.0
1566208620000	0.25383135	0.25383135	0.25383135	0.25383135	20.0
1566209340000	0.25374725	0.25374725	0.25374725	0.25374725	170.77388933
1566209400000	0.25384	0.25382497	0.25384	0.25354	2013.055
1566209760000	0.25383394	0.25409	0.25409	0.25383394	2750.0
1566209820000	0.25381173	0.25405	0.25405	0.25381173	6247.61517454
1566209880000	0.25418929	0.2545	0.2545	0.25418929	3242.00977702
1566209940000	0.2546	0.25484	0.25484	0.2546	6601.62737414
1566210000000	0.25484	0.25489	0.25489	0.25484	1047.51848612
1566210060000	0.25492	0.25521	0.25528	0.25492	11280.0
1566210240000	0.2552	0.2552	0.2552	0.2552	500.0
1566210360000	0.25484	0.25484	0.25484	0.25484	481.036
1566210420000	0.25521	0.25521	0.25521	0.25521	61.299147
1566210540000	0.25484	0.25518	0.25518	0.25474	1352.675565
1566210600000	0.25509	0.25509	0.25509	0.25509	723.3533
1566210660000	0.25434	0.25434	0.25434	0.25434	100.0
1566210720000	0.25425	0.2544	0.2544	0.25425	1500.0
1566211380000	0.2532	0.25311	0.2532	0.25306	11000.0
1566211440000	0.25327	0.2529	0.25327	0.2529	267.79866885
1566211980000	0.25276	0.25276	0.25276	0.25276	310.0
1566212160000	0.25305	0.25305	0.25305	0.25305	38.165365
1566212280000	0.25276	0.2528	0.2528	0.25276	213.45449352
1566212400000	0.25276	0.2525	0.25276	0.2525	4407.37881391
1566212640000	0.2529	0.25324	0.25324	0.2529	5890.0
1566213360000	0.25351174	0.25351	0.25351174	0.25351	1106.217274
1566213420000	0.25351	0.25351	0.25351	0.25351	100.0
1566213900000	0.25384914	0.25384914	0.25384914	0.25384914	56.0
1566214380000	0.25376	0.25376	0.25376	0.25376	14.89335069
1566214620000	0.25383	0.25382	0.25383	0.25382	2627.4011781
1566214740000	0.25369	0.25368	0.25369	0.25368	1168.7988218799999
1566214800000	0.25383	0.25383	0.25383	0.25383	100.0
1566215100000	0.25393989	0.2547	0.25614	0.25393989	28956.04870615
1566215160000	0.25559354	0.25573	0.25573	0.25559354	9198.774859000001
1566215340000	0.25581	0.256	0.256	0.25581	2981.0401326
1566215460000	0.256	0.256	0.256	0.256	36.2861
1566215580000	0.25507	0.2545	0.25507	0.25436163	9794.63534485
1566215640000	0.2545	0.25331	0.2545	0.25331	57017.26301125
1566215700000	0.25353	0.25353	0.25353	0.25353	53.21639459
1566215820000	0.25341	0.25341	0.25341	0.25341	1004.537548
1566215880000	0.2525	0.25249	0.25251	0.2524	19240.377309
1566215940000	0.2524	0.25216	0.2524	0.25216	5616.99079697
1566216180000	0.25221	0.2522	0.25221	0.2522	471.41999999999996
1566216360000	0.25228416	0.2523	0.2523	0.25228416	1464.73021312
1566216780000	0.2525	0.2525	0.2525	0.2525	19.48769112
1566217260000	0.2525	0.2525	0.2525	0.2525	934.1458589599999
1566217380000	0.25214	0.25214	0.25214	0.25214	13.22138418
1566217560000	0.25229	0.25229	0.25229	0.25229	29.95277314
1566217860000	0.2523	0.2523	0.2523	0.2523	238.55581017
1566217980000	0.25292	0.25292	0.25292	0.25292	48.025783
1566218460000	0.25294	0.25294	0.25294	0.25294	160.0
1566218580000	0.25264	0.25264	0.25264	0.25264	18.598755
1566218820000	0.25294	0.25295	0.25295	0.25294	1403.06806807
1566219900000	0.25264	0.25263	0.25264	0.25263	1100.0
1566220380000	0.25270822	0.25263	0.25270822	0.25263	490.89659059999997
1566221700000	0.25294	0.254	0.254	0.25294	11012.14303154
1566222180000	0.25337062	0.25337062	0.25337062	0.25337062	181.60287631
1566223020000	0.25330096	0.25329	0.25330096	0.25329	279.4137127
1566223080000	0.25329	0.25329	0.25329	0.25329	1499.94077934
1566223260000	0.25305681	0.25301	0.25305681	0.25301	5873.57107065
1566223320000	0.25294	0.25294	0.25294	0.25294	250.0
1566223380000	0.25294	0.25294	0.25294	0.25294	505.79783824000003
1566223680000	0.25293	0.25238	0.25293	0.25238	3063.0
1566223800000	0.2527	0.25215	0.2527	0.25215	5738.498396200001
1566223860000	0.25221	0.25214	0.25221	0.25214	3563.54819111
1566224100000	0.25221473	0.25218	0.25221473	0.25218	2500.0
1566224160000	0.25239	0.2524	0.2524	0.25239	2500.0
1566224220000	0.2524	0.2524	0.2524	0.2524	3119.941254
1566224640000	0.25271	0.25271	0.25271	0.25271	100.510788
1566224880000	0.25271	0.25271	0.25271	0.25271	15.53591133
1566225300000	0.25272225	0.25272225	0.25272225	0.25272225	171.2025
1566225480000	0.25276	0.25276	0.25276	0.25276	392.580606
1566225900000	0.25274729	0.25273	0.25274729	0.25273	726.6981000000001
1566226140000	0.25276	0.25276	0.25276	0.25276	500.0
1566226440000	0.25328876	0.25328876	0.25328876	0.25328876	92.0
1566226920000	0.25276708	0.25271	0.25276708	0.25271	188.9992653
1566227100000	0.25291539	0.25292	0.25292	0.25291539	350.0
1566227460000	0.25222	0.25239	0.25239	0.2522	3500.0
1566227520000	0.25218308	0.25202	0.25218308	0.25202	2881.7787390000003
1566227940000	0.25212499	0.25212499	0.25212499	0.25212499	252.50337643
1566228120000	0.2521	0.2520917	0.2521	0.2520917	700.73990365
1566228180000	0.25203651	0.25203651	0.25203651	0.25203651	12.23888723
1566228720000	0.25222512	0.2526	0.2526	0.25211	2808.55072473
1566228780000	0.2526	0.25261	0.25261	0.2526	2409.07888422
1566230100000	0.25214	0.25214	0.25214	0.25214	15.4485805
1566230220000	0.25221656	0.25221656	0.25221656	0.25221656	50.0
1566230820000	0.25322	0.25329	0.25329	0.25322	1105.378375
1566230880000	0.25328451	0.25328	0.25328451	0.25328	1577.44854223
1566231060000	0.25225	0.25169	0.25225	0.25169	1400.0
1566231720000	0.25170254	0.25170254	0.25170254	0.25170254	150.0
1566231780000	0.25170254	0.25170198	0.25170254	0.25170198	45.2431
1566231840000	0.25170198	0.25094	0.25170198	0.25094	15350.0
1566231960000	0.25159	0.25159	0.25159	0.25159	14.28716138
1566232200000	0.2512138	0.25103	0.2512138	0.25103	2702.0
1566232380000	0.2512138	0.25091	0.2512138	0.25091	12409.078884219998
1566232440000	0.25135	0.25166	0.25166	0.25135	2500.0
1566233400000	0.2513	0.25129	0.2513	0.25129	723.3533
1566233460000	0.2513822	0.25129	0.2513822	0.25129	1197.92320858
1566233640000	0.25110953	0.25110953	0.25110953	0.25110953	14.184391
1566233760000	0.25126	0.25126	0.25126	0.25126	204.186995
1566233940000	0.25094	0.25095	0.25095	0.25094	1154.77749702
1566234360000	0.25126	0.25129	0.25129	0.25126	2494.5360699999997
1566234780000	0.25129	0.25129	0.25129	0.25129	267.65471167
1566235200000	0.25129	0.25129	0.25129	0.25129	830.0
1566235320000	0.2512812	0.25128	0.2512812	0.25128	748.0105212
1566235380000	0.25129	0.25129	0.25129	0.25129	171.91344335
1566235800000	0.25128026	0.25128	0.25128026	0.25128	1587.9103
1566235920000	0.25128026	0.25084	0.25128026	0.25084	6698.795054210001
1566236100000	0.2512	0.25129	0.25129	0.2512	290.90043000000003
1566236340000	0.25129	0.25129	0.25129	0.25129	12.0
1566236400000	0.25129	0.25129	0.25129	0.25129	12.0
1566236460000	0.25128	0.25128	0.25128	0.25128	23.95946056
1566236580000	0.25156	0.25156	0.25156	0.25156	200.0
1566237180000	0.25152	0.25152	0.25152	0.25152	12.5
1566237240000	0.25151	0.25151	0.25151	0.25151	17.47038195
1566237600000	0.25151	0.25151	0.25151	0.25151	1491.646109
1566238380000	0.25152	0.25152	0.25152	0.25152	160.0
1566238740000	0.25151082	0.25151082	0.25151082	0.25151082	13.88778237
1566239400000	0.25151286	0.25151	0.25151286	0.25151	5334.2294026
1566239520000	0.25150177	0.2515	0.25150177	0.2515	665.7705974
1566239580000	0.25152	0.25152	0.25152	0.25152	524.82278895
1566239640000	0.25152	0.25152	0.25152	0.25152	700.0
1566239760000	0.25198	0.25198	0.25199	0.25198	1203.0
1566239880000	0.25233449	0.25233	0.25233449	0.25233	2072.60059346
1566239940000	0.25233449	0.25233	0.25233449	0.25233	1151.31278861
1566240600000	0.25229	0.25229	0.25229	0.25229	125.3336027
1566241500000	0.25244	0.25245	0.25245	0.25244	15012.0
1566241620000	0.25244	0.25244	0.25244	0.25244	1200.0
1566241800000	0.25284	0.25284	0.25284	0.25284	50.0
1566241980000	0.25301	0.25301	0.25301	0.25301	615.78955467
1566242340000	0.253	0.253	0.253	0.253	50.0
1566242460000	0.25314	0.25329	0.25329	0.25314	1598.283
1566242580000	0.25328	0.25328	0.25328	0.25328	50.0
1566242700000	0.25329	0.25405	0.25405	0.25329	2605.2902039600003
1566242760000	0.25414	0.2539	0.25414	0.25376	8139.55608629
1566242820000	0.25378	0.25386	0.25387	0.25378	7691.860809080001
1566242880000	0.25333	0.25263	0.25334272	0.25251	19262.92206908
1566242940000	0.25256	0.25255587	0.25256	0.25255587	3011.92155869
1566243000000	0.25196	0.25263	0.25263	0.25196	5244.19550569
1566243120000	0.25199067	0.25199067	0.25199067	0.25199067	12.0
1566243240000	0.25242729	0.25189	0.25242729	0.25189	6622.46942113
1566243300000	0.25189	0.25189	0.25189	0.25189	12.0
1566243360000	0.25189	0.25191	0.25191	0.25189	4023.5210643699997
1566243420000	0.25191	0.2512	0.25191	0.2512	8872.94768845
1566243480000	0.2512	0.25075	0.2512	0.25075	3101.40135964
1566243540000	0.25103	0.25104	0.25182	0.25103	1753.9615600500001
1566243660000	0.25106402	0.25106402	0.25106402	0.25106402	12.0
1566243780000	0.251	0.251	0.251	0.251	12.0
1566243900000	0.25185858	0.25185858	0.25185858	0.25185858	12.0
1566244020000	0.25185858	0.25185858	0.25185858	0.25185	1981.6604065
1566244080000	0.25186	0.25187	0.25187	0.25186	1112.2820000000002
1566244140000	0.25186966	0.25186966	0.25186966	0.25186966	12.0
1566244260000	0.25186966	0.25186966	0.25186966	0.25186966	12.0
1566244380000	0.25186966	0.25186966	0.25186966	0.25186966	12.0
1566244500000	0.25186149	0.25186149	0.25186149	0.25186149	12.0
1566244620000	0.25186149	0.25186149	0.25186149	0.25186149	12.0
1566244740000	0.25186569	0.25186569	0.25186569	0.25186569	24.92710342
1566244860000	0.25186149	0.25186149	0.25186149	0.25186149	12.0
1566244980000	0.25186149	0.25186149	0.25186149	0.25186149	12.0
1566245100000	0.25186383	0.25186383	0.25186383	0.25186383	12.0
1566245220000	0.25186383	0.25186383	0.25186383	0.25186383	176.888121
1566245340000	0.25186383	0.25186383	0.25186383	0.25186383	12.0
1566245460000	0.25186383	0.25186383	0.25186383	0.25186383	12.0
1566245580000	0.25186383	0.25186	0.25186383	0.25186	2204.7889886000003
1566245640000	0.25185	0.25185	0.25185	0.25185	12.0
1566245700000	0.25185	0.25185	0.25185	0.25185	2553.182
1566245760000	0.25185	0.25185	0.25185	0.25185	12.0
1566245880000	0.25185	0.25199	0.25199	0.25185	501.60573844
1566245940000	0.25210084	0.2521	0.25210084	0.2521	3391.44060906
1566246000000	0.25175739	0.25175739	0.25175739	0.25175739	12.0
1566246120000	0.25204	0.25204	0.25204	0.25204	12.0
1566246240000	0.25208231	0.25211	0.25211	0.25208231	1943.46585006
1566246360000	0.25211	0.25223	0.25223	0.25211	3072.1280814
1566246420000	0.25232	0.25223	0.25232	0.25218	5574.54612955
1566246480000	0.25113	0.2507	0.25113	0.2507	18470.23329351
1566246540000	0.25083	0.25083	0.25083	0.25083	12.0
1566246600000	0.25083	0.25083	0.25083	0.25083	632.9664
1566246660000	0.25098	0.25139	0.25139	0.25098	412.0
1566246780000	0.25074	0.25074	0.25074	0.25074	12.0
1566246900000	0.25074	0.25074	0.25074	0.25074	12.0
1566247020000	0.25074	0.25074	0.25074	0.25074	2012.0
1566247140000	0.25061346	0.25061346	0.25061346	0.25061346	12.0
1566247260000	0.25061346	0.25061346	0.25061346	0.25061346	12.0
1566247380000	0.25061346	0.25061346	0.25061346	0.25061346	43.980612980000004
1566247500000	0.25054	0.25054	0.25054	0.25054	12.0
1566247620000	0.25054	0.25054	0.25054	0.25054	12.0
1566247740000	0.25054	0.25054	0.25054	0.25054	12.0
1566247860000	0.25054	0.25054	0.25054	0.25054	12.0
1566247980000	0.25054	0.25054	0.25054	0.25054	12.0
1566248100000	0.25059363	0.2504	0.25059363	0.2501	11170.530342420001
1566248160000	0.25001	0.24953	0.25001	0.24953	17107.39941287
1566248220000	0.24961	0.24961	0.24961	0.24961	12.0
1566248280000	0.24999	0.24999	0.24999	0.24999	2000.0
1566248340000	0.24999	0.25001	0.25001	0.24999	6254.0
1566248460000	0.25021	0.25021	0.25021	0.25021	12.0
1566248580000	0.25051	0.25051	0.25051	0.25051	12.0
1566248700000	0.25081	0.25081	0.25081	0.25081	12.0
1566248820000	0.25081	0.25081	0.25081	0.25081	12.0
1566248940000	0.25081	0.25081	0.25081	0.25081	78.948605
1566249000000	0.25013986	0.25013	0.25013986	0.25013	2500.0
1566249060000	0.2503	0.2503	0.2503	0.2503	12.0
1566249180000	0.2503	0.2503	0.2503	0.2503	12.0
1566249240000	0.25038172	0.25038	0.25038172	0.25038	2500.0
1566249300000	0.25038172	0.25038172	0.25038172	0.25038172	12.0
1566249360000	0.25059	0.25167	0.25167	0.25059	50000.0
1566249420000	0.25041496	0.25041496	0.25041496	0.25041496	12.0
1566249600000	0.25021	0.25021	0.25021	0.25021	12.0
1566249720000	0.25012687	0.25012687	0.25012687	0.25012687	12.0
1566249840000	0.2500338	0.2500338	0.2500338	0.2500338	12.0
1566249900000	0.2500338	0.25	0.2500338	0.25	15000.0
1566249960000	0.25001163	0.25001163	0.25001163	0.25001163	12.0
1566250080000	0.25001163	0.25001163	0.25001163	0.25001163	145.0
1566250200000	0.25011	0.25011	0.25011	0.25011	12.0
1566250260000	0.2502111	0.25021	0.2502111	0.25021	2000.0
1566250320000	0.2502111	0.25098	0.25098	0.2502111	6626.08160697
1566250440000	0.25062154	0.25062154	0.25062154	0.25062154	12.0
1566250560000	0.25063	0.25063	0.25063	0.25063	47.0
1566250680000	0.25063	0.25063	0.25063	0.25063	12.0
1566250800000	0.25107579	0.25107579	0.25107579	0.25107579	12.0
1566250920000	0.25142	0.25142	0.25142	0.25142	12.0
1566251040000	0.25211735	0.25212948	0.25212948	0.25211735	4561.73688847
1566251100000	0.25212948	0.25212449	0.25212948	0.25212449	103.50276884
1566251340000	0.25212449	0.25212	0.25212449	0.25212	12329.27742263
