MTS	OPEN	CLOSE	HIGH	LOW	VOLUME
1565600040000	0.26038	0.26038	0.26038	0.26038	10.58901816
1565600400000	0.26037	0.26037	0.26037	0.26037	301.48910577
1565600520000	0.26038664	0.26005	0.26038664	0.26004	2265.17281164
1565600580000	0.2601	0.2601	0.2601	0.2601	159.21293463
1565600760000	0.26029	0.26029	0.26029	0.26029	1024.62828
1565601300000	0.26029	0.26029	0.26029	0.26029	1395.569
1565601480000	0.26029	0.2609	0.2609	0.26029	24161.69458379
1565601540000	0.26094974	0.26094974	0.26094974	0.26094974	11.43725196
1565601660000	0.26047	0.26048	0.26048	0.26047	751.52
1565601720000	0.26057	0.26057	0.26057	0.26057	249.0
1565601780000	0.26054	0.26054	0.26054	0.26054	10.0
1565601840000	0.2606	0.2606	0.2606	0.2606	244.79
1565601900000	0.26061	0.26061	0.26061	0.26061	10.0
1565602080000	0.26093	0.26093	0.26093	0.26093	10.0
1565602200000	0.26067	0.26087491	0.26087491	0.26067	626.0
1565602260000	0.26088	0.26089	0.26089	0.26088	2882.0
1565602380000	0.2609	0.2609	0.2609	0.2609	11.0
1565602560000	0.26128	0.26136	0.26136	0.26128	1550.0
1565602620000	0.26138917	0.26099	0.26138917	0.26099	699.6
1565602680000	0.26137	0.26132209	0.26137	0.26132209	31.0
1565602920000	0.26151215	0.2614	0.26151215	0.26139682	550.28771044
1565602980000	0.26138	0.26138	0.26138	0.26138	47.49107475
1565603160000	0.26152	0.26152	0.26152	0.26152	10.0
1565603280000	0.26151	0.26150922	0.26151	0.26150922	679.59219955
1565603340000	0.26148	0.26147568	0.26148	0.26147568	169.61077062
1565603400000	0.26140861	0.2614	0.26140861	0.2614	168.64143346
1565603460000	0.26138	0.26137507	0.26138	0.26137507	161.18150322
1565603940000	0.26121	0.2606	0.26121	0.2606	34644.085505
1565604780000	0.26056	0.26057	0.26057	0.26056	334.13981161000004
1565605380000	0.26059	0.26059	0.26059	0.26059	159.27069948
1565605980000	0.26059	0.26093	0.26093	0.26059	4779.1341755
1565606220000	0.26099	0.261	0.261	0.26099	568.87205608
1565606280000	0.26123	0.26126	0.26126	0.26122	15276.21514712
1565606340000	0.26152	0.26150368	0.26167	0.26149	4896.0289065199995
1565606400000	0.26149248	0.26148	0.26166	0.26148	6682.60344836
1565606520000	0.26148	0.26148	0.26148	0.26148	3079.25229611
1565606580000	0.26158	0.26164	0.26164	0.26143	15541.240303550001
1565606640000	0.26156	0.26159	0.26159	0.26155	974.33692635
1565606700000	0.26152	0.26151	0.26152	0.26151	2007.1701801
1565606760000	0.26161	0.2616	0.26163	0.2616	1570.53314096
