MTS	OPEN	CLOSE	HIGH	LOW	VOLUME
1578200760000	9.1854	9.1854	9.1854	9.1854	69.37
1578200820000	9.1714	9.1714	9.1714	9.1714	69.23126
1578200880000	9.18325896	9.1842	9.1842	9.18325896	69.118972
1578202320000	9.1802459	9.1859	9.1859	9.1802459	27.175998999999997
1578202440000	9.18214301	9.18214301	9.18214301	9.18214301	10.0
1578203520000	9.1673	9.1673	9.1673	9.1673	21.953226
1578204480000	9.19006625	9.1999	9.1999	9.19006625	68.63432105
1578204540000	9.23515061	9.2475	9.2475	9.23515061	148.0
1578204840000	9.24988115	9.24988115	9.24988115	9.24988115	10.47950632
1578204960000	9.24954635	9.25	9.2577	9.24954635	267.74953600000003
1578205740000	9.22689259	9.22689259	9.22689259	9.22689259	2.5
1578206040000	9.2195	9.2139	9.2195	9.2139	100.0
1578206580000	9.20501999	9.20501999	9.20501999	9.20501999	1.892
1578208380000	9.187	9.1812	9.187	9.1812	224.56280756
1578208440000	9.19218656	9.1922	9.1922	9.19218656	29.85130929
1578208800000	9.1841	9.1841	9.1841	9.1841	3.3098
1578209640000	9.1668	9.1668	9.1668	9.1668	1.8468
1578210240000	9.1668	9.1796	9.1796	9.1668	40.0
1578210420000	9.17901835	9.1769	9.1791	9.17678645	46.28429173
1578212040000	9.1606	9.1606	9.1606	9.1606	40.0
1578212400000	9.1605	9.1605	9.1605	9.1605	5.1
1578212460000	9.152	9.152	9.152	9.152	4.0
1578212760000	9.1521	9.1732	9.1732	9.1521	50.0
1578212880000	9.152	9.1425	9.152	9.1425	10.0
1578213360000	9.1425	9.1425	9.1425	9.1425	4.0
1578213420000	9.1425	9.1425	9.1425	9.1425	1.0
1578213480000	9.1514	9.15145442	9.15145442	9.1514	42.188342320000004
1578213660000	9.1462	9.1462	9.1462	9.1462	10.0
1578213900000	9.1713	9.1713	9.1713	9.1713	12.91418175
1578214020000	9.1665	9.1665	9.1665	9.1665	8.646635
1578214080000	9.1424	9.11451649	9.1424	9.11451649	61.432
1578214320000	9.1183	9.1183	9.1183	9.1183	45.0
1578214380000	9.12366728	9.1338	9.1338	9.12366728	130.74958281
1578214440000	9.1221	9.1221	9.1221	9.1221	0.6
1578214500000	9.1206	9.1206	9.1206	9.1206	14.96918337
1578214860000	9.1206	9.12065421	9.12065421	9.1206	29.067618239999998
1578214980000	9.1143	9.0849	9.1143	9.0849	89.66825189
1578215040000	9.0849	9.09610331	9.09610331	9.0805	202.32262801000002
1578215100000	9.09521056	9.0953	9.0953	9.09521056	47.9699626
1578215160000	9.1023	9.1352	9.1352	9.1023	141.70324374
1578215340000	9.1192	9.1192	9.1192	9.1192	26.72645486
1578215820000	9.1235	9.1299	9.1299	9.1235	38.04990507
1578216120000	9.13627749	9.1363	9.1363	9.13627749	17.0
1578216180000	9.1362	9.1191	9.1362	9.1191	320.0
1578216780000	9.124	9.124	9.124	9.124	16.0
1578217020000	9.124	9.124	9.124	9.124	3.791
1578217260000	9.1241	9.1367	9.1367	9.1241	50.0
1578217320000	9.13583111	9.13583111	9.13583111	9.13583111	5.0
1578217800000	9.1241	9.125	9.125	9.1241	26.48591738
1578218220000	9.1283	9.12835426	9.12835426	9.1283	21.26618902
1578218460000	9.125	9.125	9.125	9.125	10.1526783
1578218520000	9.1251	9.1251	9.1251	9.1251	1.5
1578218580000	9.125	9.124	9.125	9.124	55.94241434
1578219060000	9.1241	9.12411366	9.12411366	9.1241	34.96310958
1578219660000	9.1291	9.1271	9.1291	9.1271	94.81900204
1578219840000	9.1278	9.1277	9.1278	9.1277	29.0
1578220080000	9.13	9.13	9.13	9.13	1.0
1578220860000	9.13	9.13	9.13	9.13	49.0
1578220980000	9.124	9.124	9.124	9.124	19.493
1578222360000	9.124	9.124	9.124	9.124	4.5671
1578222960000	9.1241	9.1241	9.1241	9.1241	49.93141948
1578223620000	9.12411366	9.12411366	9.12411366	9.12411366	1.26979831
1578223680000	9.12411366	9.12411366	9.12411366	9.12411366	1.46034598
1578223740000	9.12411366	9.12411366	9.12411366	9.12411366	1.65093552
1578223800000	9.12411366	9.12411366	9.12411366	9.12411366	1.84143164
1578224100000	9.12411366	9.1323	9.13761664	9.12411366	284.24357829
1578224280000	9.1578	9.1578	9.1578	9.1578	18.97371631
1578224340000	9.16875162	9.1688	9.1688	9.16875162	44.0
1578224760000	9.1245	9.1245	9.1245	9.1245	43.180333
1578226080000	9.1241	9.1241	9.1241	9.1241	20.35168625
1578226200000	9.1241	9.124	9.1241	9.124	233.90668936999998
1578226260000	9.1242	9.1188	9.1242	9.1188	381.97663709
1578226320000	9.1086	9.1085	9.1086	9.1085	51.06020697
1578226620000	9.1235	9.1231	9.1235	9.12299769	68.47248812000001
1578226740000	9.151	9.151	9.151	9.151	50.0
1578227040000	9.1312	9.1312	9.1312	9.1312	50.0
1578227220000	9.1312	9.1312	9.1312	9.1312	50.65401717
1578227820000	9.1389	9.1389	9.1389	9.1389	45.61904119
1578228060000	9.13895578	9.139	9.139	9.13895578	73.02276861
1578228180000	9.139	9.139	9.139	9.139	50.0
1578228300000	9.139	9.13906738	9.13906738	9.139	59.01272316
1578228480000	9.14487032	9.14487032	9.14487032	9.14487032	6.33076326
1578228540000	9.1448703	9.145	9.145	9.1448703	104.34094074
1578228660000	9.1587	9.1595	9.1595	9.1587	73.87949577
1578229260000	9.16	9.16	9.16	9.16	25.6057969
1578229380000	9.16004723	9.1601	9.1601	9.16004723	24.3942031
1578229500000	9.1601	9.16015881	9.16015881	9.1601	44.07208713
1578229980000	9.16908642	9.1692	9.1692	9.16908642	43.881503720000005
1578230400000	9.1701	9.17	9.1701	9.17	58.04250372
1578230460000	9.17	9.1696	9.1701	9.1449	73.11750372
1578230520000	9.1451	9.1451	9.1451	9.1451	10.00099256
1578230700000	9.1451	9.1451	9.1451	9.1451	7.0
1578230880000	9.14	9.1111	9.14	9.1111	122.046
1578231480000	9.1158	9.11585563	9.11585563	9.1158	77.39380255
1578231540000	9.12969339	9.1298	9.1298	9.12969339	25.0
1578231780000	9.1235	9.1235	9.1235	9.1235	34.81632947
1578231840000	9.1319	9.1194	9.1319	9.1194	30.783670530000002
1578231900000	9.1173	9.1173	9.1173	9.1173	8.603588
1578232200000	9.1182	9.1164	9.1182	9.1164	100.0
1578232320000	9.1254	9.1254	9.1254	9.1254	2.74
1578232620000	9.1206	9.1206	9.1206	9.1206	4.0
1578233220000	9.1098	9.10982949	9.10982949	9.1098	34.219207069999996
1578233460000	9.1147	9.1147	9.1147	9.1147	41.15437576
1578234000000	9.1158	9.1158	9.1158	9.1158	37.028
1578234360000	9.1158	9.11585563	9.11585563	9.1158	40.70604782
1578235080000	9.1235	9.1235	9.1235	9.1235	28.83204047
1578235260000	9.12355567	9.1236	9.1236	9.12355567	43.12538346
1578235320000	9.1236	9.1236	9.1236	9.1236	19.97910135
1578235500000	9.1236	9.12366728	9.12366728	9.1236	40.0
1578235740000	9.13304124	9.1332	9.1332	9.13304124	10.0
1578236160000	9.1312	9.13125573	9.13125573	9.1312	38.71783719
1578237240000	9.1379	9.1379	9.1379	9.1379	28.747962
1578237360000	9.1379	9.13795142	9.13795142	9.1379	41.47362198
1578237900000	9.1913	9.1999	9.1999	9.1913	90.2
1578237960000	9.19687354	9.1999	9.2	9.19687354	93.37087937
1578238020000	9.1995	9.202	9.202	9.1995	60.4311841
1578238260000	9.213	9.213	9.213	9.213	37.68413022
1578238320000	9.213	9.2154	9.2154	9.213	95.22430059
1578238560000	9.23648976	9.2365	9.2365	9.23648976	20.0
1578238860000	9.2223	9.2223	9.2223	9.2223	14.949640800000001
1578238920000	9.20613592	9.20613592	9.20613592	9.20613592	9.202
1578238980000	9.20613592	9.2058	9.20613592	9.2058	300.0
1578239220000	9.213	9.213	9.213	9.213	18.86125765
1578239280000	9.213	9.213	9.213	9.213	2.6362113700000003
1578239340000	9.213	9.216	9.216	9.213	73.05374572
1578239400000	9.2037	9.2037	9.2037	9.2037	25.0
1578239460000	9.212	9.21205045	9.21205045	9.212	20.1512532
1578240060000	9.2053	9.212	9.212	9.2053	24.629972619999997
1578240120000	9.212	9.228	9.228	9.212	64.37106249
1578240180000	9.2345	9.22511545	9.24	9.22511545	42.94237167
1578240840000	9.2197	9.22	9.22	9.2197	30.0
1578240960000	9.2193	9.22	9.22	9.2193	45.8370628
1578241020000	9.2197	9.22	9.22	9.2197	47.827366219999995
1578241560000	9.2199	9.2199	9.2199	9.2199	12.0
1578241800000	9.2199	9.22	9.22	9.2199	64.86904038
1578241860000	9.2364	9.23983759	9.23983759	9.2364	35.13095962
1578241920000	9.23559699	9.2357	9.2357	9.23559699	15.0
1578241980000	9.22287516	9.222	9.22287516	9.222	50.0
1578242040000	9.23392306	9.245	9.245	9.23392306	1000.0
1578242280000	9.24787243	9.24787243	9.24787243	9.24787243	2.0
1578242340000	9.2403	9.2403	9.2403	9.2403	50.0
1578242460000	9.2474	9.2474	9.2474	9.2474	19.69094024
1578242520000	9.2457	9.24575213	9.24575213	9.2457	20.0
1578242580000	9.2457	9.2417	9.2457	9.2417	65.95652388
1578242640000	9.2424	9.242	9.2424	9.2414	105.0
1578242700000	9.241	9.2483	9.2483	9.24	38.03175932
1578242760000	9.23269552	9.2326	9.23269552	9.2326	100.0
1578242880000	9.2479	9.23492743	9.2479	9.23492743	26.739364520000002
1578242940000	9.2489	9.2489	9.2489	9.2489	14.73816828
1578243120000	9.23	9.23	9.23	9.23	2.0
1578243300000	9.2	9.2	9.2	9.2	2.0
1578243720000	9.1919	9.1919	9.1919	9.1919	40.58282881
1578244200000	9.1898	9.18984308	9.18984308	9.1898	24.735182780000002
1578244260000	9.204	9.204	9.204	9.204	1.0
1578244740000	9.2024	9.2024	9.2024	9.2024	15.0
1578245280000	9.2207	9.2342	9.2342	9.2207	29.977705489999998
1578245820000	9.2209	9.2209	9.2209	9.2209	4.62441787
1578246120000	9.22097806	9.221	9.221	9.22097806	27.87875158
1578246240000	9.2286781	9.22856651	9.2286781	9.22856651	2.05
1578246420000	9.2261	9.2261	9.2261	9.2261	2.0
1578246780000	9.2261	9.2208	9.2261	9.2208	16.59107664
1578246900000	9.2101	9.2101	9.2101	9.2101	61.96870679
1578247140000	9.2	9.1964	9.2	9.1964	183.09809222
1578247260000	9.205	9.205	9.205	9.205	1.6278893399999999
1578247560000	9.205	9.205	9.205	9.205	1.025
1578247620000	9.205	9.2049	9.205	9.2049	81.363834
1578247980000	9.205	9.205	9.205	9.205	3.0
1578248040000	9.205	9.205	9.205	9.205	10.0
1578248280000	9.1845981	9.1847	9.1847	9.1845981	34.28797187
1578249240000	9.1701	9.1381	9.1701	9.1381	150.0
1578249300000	9.1501	9.1381	9.1501	9.1381	10.0
1578249600000	9.13	9.1157	9.13	9.1157	1142.57287736
1578249780000	9.1303	9.12768468	9.1303	9.12768468	102.72935548
1578249900000	9.125118	9.133934	9.1341	9.125118	61.06388742
1578249960000	9.14252681	9.1426	9.1426	9.14252681	26.07099463
1578250560000	9.1591	9.15915447	9.15915447	9.1591	20.195999999999998
1578250620000	9.1541	9.1541	9.1541	9.1541	27.320015729999998
1578250740000	9.1538	9.1538	9.1538	9.1538	27.30927204
1578250860000	9.1591	9.2	9.2	9.1556	1011.03928495
1578250980000	9.1868	9.1868	9.1868	9.1868	27.29525826
1578251100000	9.1788	9.1788	9.1788	9.1788	27.20644248
1578251220000	9.171	9.171	9.171	9.171	13.387209
1578252180000	9.1812	9.1812	9.1812	9.1812	0.65
1578252240000	9.1812	9.1698	9.1914	9.1698	99.731557
1578253080000	9.18738799	9.1948	9.1948	9.18738799	30.09301807
1578253320000	9.1994	9.2005	9.2005	9.1994	218.80935393
1578253380000	9.20055618	9.2039	9.2042	9.20055618	214.48328307
1578254520000	9.1866	9.1866	9.1866	9.1866	18.0
1578254640000	9.1868	9.1868	9.1868	9.1868	24.62692614
1578254700000	9.1901	9.19	9.1901	9.19	115.37279244
1578254760000	9.19006625	9.19	9.19006625	9.1899	32.00028142
1578254820000	9.18738797	9.1879	9.1879	9.18738797	59.999636030000005
1578254880000	9.188	9.188	9.188	9.188	0.00036397
1578255000000	9.1693	9.1693	9.1693	9.1693	5.97
1578255840000	9.1662	9.1662	9.1662	9.1662	0.75
1578256320000	9.1507	9.1488	9.1507	9.1488	19.0
1578256800000	9.15295605	9.153	9.153	9.15295605	24.930450999999998
1578256980000	9.17305305	9.1776	9.1776	9.17305305	25.82104167
1578257400000	9.2063	9.2063	9.2063	9.2063	0.75
1578258060000	9.1718	9.1635	9.1718	9.1635	18.7690266
1578258420000	9.13989295	9.1366	9.13989295	9.1366	5.0
1578258540000	9.1319	9.1319	9.1319	9.1319	0.8
1578258840000	9.13	9.1301	9.1301	9.13	36.0739606
1578258900000	9.1318	9.1318	9.1318	9.1318	1.0
1578258960000	9.132	9.132	9.132	9.132	25.50768813
1578259800000	9.1518	9.1517	9.1518	9.1517	200.0
1578259860000	9.1184287	9.1098	9.1184287	9.1098	303.0
1578259920000	9.1182	9.09676628	9.1182	9.0952	231.74945193
1578259980000	9.0688	9.0338	9.0688	9.0338	362.0184526
1578260100000	9.0691	9.0727	9.0727	9.0691	126.29110917
1578260220000	9.0725	9.0725	9.0725	9.0725	15.03501092
1578260940000	9.0784	9.0784	9.0784	9.0784	0.6
1578261060000	9.0622	9.0621	9.0622	9.0621	57.387457
1578261180000	9.0855	9.08	9.0855	9.08	43.649084540000004
1578261240000	9.065	9.0489	9.0684	9.0403	145.60823921
1578261300000	9.04492316	9.04492316	9.0451	9.0448	66.06625386
1578261480000	9.0591	9.0591	9.0591	9.0591	50.0
1578261540000	9.0592	9.06	9.06	9.0592	16.041569799999998
1578261660000	9.0582	9.0632	9.0632	9.0582	28.1074882
1578261960000	9.0631	9.0631	9.0631	9.0631	50.0
1578262080000	9.0602	9.0602	9.0602	9.0602	15.03243875
1578262260000	9.0689	9.0689	9.0689	9.0689	50.0
1578262440000	9.0749	9.0746	9.0749	9.0722	150.0
1578262500000	9.0745	9.0745	9.0745	9.0745	50.0
1578262560000	9.0721	9.0721	9.0721	9.0721	50.0
1578262680000	9.0701	9.07	9.0701	9.07	45.77927905
1578262740000	9.07	9.0392	9.07	9.0392	207.89485704
1578262980000	9.02798015	9.0	9.02798015	8.9804	261.02564702
1578263040000	9.0095	9.0298	9.0318	9.0095	59.60377054
1578263100000	9.0305	9.0305	9.0305	9.0305	50.0
1578263400000	9.00168198	9.00168198	9.00168198	9.00168198	0.7
1578263460000	9.0236	9.0236	9.0236	9.0236	100.0
1578263520000	9.0236	9.0234	9.0237	9.0234	100.0
1578263640000	9.0367	9.0363	9.0367	9.03608968	150.0
1578263760000	9.0344	8.9873	9.0348	8.9873	525.93900528
1578263820000	9.0297	9.0297	9.0297	9.0297	50.0
1578264120000	9.0373	9.0373	9.0373	9.0373	29.0
1578264360000	9.0309	9.0351	9.0351	9.0309	12.67341245
1578264720000	9.0542	9.0781	9.0781	9.0542	1000.0
1578265620000	9.0423181	9.0001	9.0423181	9.0001	371.5450956
1578265980000	9.00186975	9.0	9.00186975	9.0	76.63737472
1578266400000	8.9848552	8.9848552	8.9848552	8.9848552	0.7
1578266460000	8.9848552	8.9848552	8.9848552	8.9848552	0.8
1578267000000	8.9958	8.9959	8.9959	8.9958	16.1789833
1578267060000	8.9959	8.9959	8.9959	8.9959	10.228
1578267240000	9.0046	9.0046	9.0046	9.0046	7.125
1578268620000	9.006	9.006	9.006	9.006	19.852
1578268680000	9.006	9.006	9.006	9.006	0.00050364
1578268800000	9.0113	9.0113	9.0113	9.0113	0.1
1578269220000	9.00824876	9.00824876	9.00824876	9.00824876	2.5
1578270180000	9.0173	9.0173	9.0173	9.0173	2.0000925
1578270600000	9.0288	9.0288	9.0288	9.0288	2.4816684
1578271380000	9.04093676	9.04093676	9.04093676	9.04093676	0.65
1578272100000	9.06027113	9.06027113	9.06027113	9.06027113	2.0
1578272580000	9.0603	9.0644	9.0644	9.0603	191.68320434
1578273960000	9.08575371	9.08575371	9.08575371	9.08575371	20.27292604
1578275400000	9.09078734	9.09078734	9.09078734	9.09078734	7.90431354
1578275460000	9.099	9.099	9.099	9.099	0.95
1578275520000	9.1	9.102	9.102	9.1	9.98
1578275580000	9.1337	9.1337	9.1337	9.1337	1.0
1578276120000	9.1274	9.1274	9.1274	9.1274	56.81546
1578276180000	9.1482	9.152	9.152	9.1482	46.650539980000005
1578276240000	9.1614	9.202	9.202	9.1614	549.8773100000001
1578276360000	9.2199	9.2165487	9.2457	9.2165487	205.45658653
1578276540000	9.24	9.25	9.25	9.24	503.59225
1578276660000	9.24	9.23992273	9.24	9.23992273	35.55155296
1578276720000	9.2299	9.2299	9.2299	9.2299	9.54499641
1578276780000	9.2299	9.22976455	9.2299	9.22976455	19.08932735
1578277140000	9.23005648	9.23005648	9.23005648	9.23005648	0.99
1578277260000	9.25	9.25	9.25	9.25	75.6
1578277560000	9.2449	9.2449	9.2449	9.24484672	57.60764072
1578277620000	9.2449	9.2449	9.2449	9.2449	14.73
1578277680000	9.24593228	9.2303	9.24593228	9.2303	28.0
1578277980000	9.22231775	9.2087	9.22231775	9.2087	27.049705
1578278040000	9.2104	9.211	9.211	9.2104	33.69
1578278460000	9.2072	9.1991	9.2072	9.1991	34.53569306
1578278760000	9.2113	9.2113	9.2113	9.2113	10.0801624
1578278880000	9.22	9.22	9.22	9.22	13.2079
1578279060000	9.22	9.22	9.22	9.22	0.6
1578279180000	9.22	9.22	9.22	9.22	9.13691056
1578279240000	9.22	9.22	9.22	9.22	0.805
1578279300000	9.22	9.235	9.235	9.22	108.40348444
1578279360000	9.235	9.235	9.235	9.235	10.4612
1578279600000	9.2481	9.2481	9.2481	9.2481	18.58165461
1578279720000	9.24804317	9.248	9.24804317	9.248	49.38406657
1578279840000	9.22	9.22	9.22	9.22	21.333
1578280200000	9.2101	9.21004879	9.2101	9.21004879	34.46251315
1578280380000	9.1992	9.1704	9.1992	9.1704	1196.4817320500001
1578280440000	9.2075	9.2073	9.2075	9.2073	50.10858527
1578280620000	9.2136	9.2136	9.2136	9.2136	40.34606539
1578280680000	9.22	9.22	9.22	9.22	10.88108618
1578280980000	9.22	9.22	9.22	9.22	19.38902139
1578281280000	9.22	9.22	9.22	9.22	6.96020475
1578281520000	9.22	9.22	9.22	9.22	1.5
1578282480000	9.22	9.22	9.22	9.22	11.26968768
1578283380000	9.2437	9.2437	9.2437	9.2437	10.68471579
1578283560000	9.2439	9.2747	9.2747	9.2439	1078.0
1578283980000	9.2745	9.2762	9.27621514	9.2745	78.50750268
1578284160000	9.2755	9.2748	9.2755	9.2748	38.08552041
1578284220000	9.2748	9.26080596	9.2748	9.26080596	112.91875449
1578284520000	9.25	9.25	9.25	9.25	50.0
1578284640000	9.25802904	9.2568	9.25802904	9.2568	50.0
1578284760000	9.2592	9.2592	9.2592	9.2592	0.8
1578284940000	9.25981951	9.2582	9.25981951	9.2568	109.92141794
1578285240000	9.2582	9.2568	9.2582	9.2568	21.89986904
1578286200000	9.2489	9.25	9.25	9.2489	54.08
1578286320000	9.2499	9.285	9.285	9.2499	285.47023184
1578286680000	9.2761	9.247	9.2761	9.247	50.0
1578286860000	9.2699	9.2728	9.2728	9.2699	113.26667124
1578286980000	9.28	9.2895	9.2895	9.28	202.40403662
1578287400000	9.2899	9.2502	9.2899	9.2502	311.03238497
1578287880000	9.2394	9.234	9.2394	9.234	121.40041934999999
1578287940000	9.234	9.234	9.234	9.234	178.59958065
1578288060000	9.2388	9.2388	9.2388	9.2388	22.0
1578288180000	9.2497488	9.25	9.25	9.2497488	8.66590909
1578288360000	9.2449481	9.2449481	9.2449481	9.2449481	6.971
1578288480000	9.24515452	9.23	9.24515452	9.23	56.11336702
1578289980000	9.2299	9.2299	9.2299	9.2299	3.0
1578290400000	9.2299	9.2299	9.2299	9.2299	60.89784
1578290580000	9.23	9.23	9.23	9.23	48.0111067
1578290760000	9.23	9.23	9.23	9.23	2.0
1578291300000	9.23	9.23	9.23	9.23	5.0
1578291360000	9.23	9.23	9.23	9.23	14.0
1578291660000	9.23	9.23	9.23	9.23	14.0021673
1578291780000	9.23185932	9.23185932	9.23185932	9.23185932	18.38537737
1578291840000	9.2343	9.2343	9.2343	9.2343	5.541339
1578292500000	9.2377	9.2495	9.2495	9.23764567	52.0
1578292560000	9.2377	9.2377	9.2377	9.2377	10.0
1578292680000	9.2496	9.2597	9.2597	9.2496	150.0
1578292800000	9.2523	9.2523	9.2523	9.2523	150.0
1578292860000	9.2569	9.2587	9.2589	9.2569	43.0
1578292980000	9.2605	9.2605	9.2605	9.2605	50.0
1578293220000	9.2619	9.26187781	9.2619	9.26187781	48.64548806
1578293340000	9.24874455	9.2486	9.24874455	9.2486	41.66906329
1578293400000	9.24885615	9.2488	9.24885615	9.2488	22.242180079999997
1578293880000	9.2468	9.2468	9.2468	9.2468	21.37
1578294000000	9.243	9.2464	9.2464	9.243	85.40995617
1578294180000	9.2469	9.2469	9.2469	9.2469	15.49391303
1578294660000	9.24684945	9.2468	9.24684945	9.2468	30.0
1578295260000	9.2468	9.2464	9.2468	9.2464	200.0
1578295500000	9.24644764	9.24644764	9.24644764	9.24644764	5.08
1578295680000	9.2465	9.2465	9.2465	9.2465	4.623582150000001
1578295740000	9.2465	9.2465	9.2465	9.2465	50.0
1578295860000	9.2465	9.2561	9.2561	9.2465	165.0
1578296160000	9.24641402	9.2464	9.24652563	9.2464	92.09207481
1578296280000	9.24757471	9.24757471	9.24757471	9.24757471	1.436
1578296820000	9.2493274	9.2493	9.2493274	9.2493	34.44554805
1578296880000	9.2467	9.2464	9.24820316	9.2464	39.01
1578297240000	9.2473	9.247	9.2473	9.2464	81.2040913
1578297420000	9.247	9.247	9.247	9.247	18.75101115
1578297480000	9.2465	9.221	9.2465	9.221	82.57073703
1578297780000	9.2159	9.2159	9.2159	9.2159	1.5
1578298080000	9.2309	9.2309	9.2309	9.2309	11.755544
1578298320000	9.2307	9.231	9.231	9.2307	88.71030832
1578298680000	9.2394	9.2465	9.2465	9.2394	300.0
1578298860000	9.255	9.2553	9.2553	9.255	264.52763948
1578298980000	9.2592	9.2635	9.2635	9.2592	119.0
1578299040000	9.23765819	9.264	9.264	9.23765819	38.527639
1578299160000	9.2607	9.261	9.261	9.2607	50.0
1578299940000	9.25	9.2554	9.2554	9.25	4.0
1578300360000	9.2551	9.2551	9.2551	9.2551	10.0
1578300780000	9.2662	9.2776	9.2776	9.2662	28.6
1578300840000	9.2832	9.2833	9.2833	9.2832	49.0
1578300960000	9.2863	9.2888	9.2888	9.2863	188.90787407
1578301020000	9.2876	9.2876	9.2876	9.2876	26.1405609
1578301140000	9.28765442	9.287	9.28765442	9.287	45.409820270000004
1578301260000	9.2828	9.2855	9.2855	9.2828	154.58414458
1578301320000	9.283	9.283	9.283	9.283	49.54334879
1578301380000	9.283	9.285882	9.285882	9.283	174.65600072
1578301440000	9.285882	9.283	9.285882	9.283	131.0
1578301560000	9.2872	9.2873	9.2873	9.2872	80.0
1578301680000	9.2856	9.2856	9.2856	9.28461229	86.56041825
1578301740000	9.2857	9.2857	9.28673642	9.2857	141.21403381
1578301800000	9.2871	9.2871	9.2871	9.2871	18.1146
1578302160000	9.28711944	9.2857	9.28711944	9.2857	116.59027294
1578302280000	9.2866	9.2866	9.2866	9.2866	4.69769165
1578302340000	9.2865	9.2857	9.2865	9.2857	50.0
1578302520000	9.28645689	9.2864	9.28645689	9.2864	91.85646803
1578302580000	9.2865	9.2865	9.2865	9.2865	1.0
1578302760000	9.28643281	9.2857	9.28643281	9.2857	157.46771561
1578302880000	9.2858	9.2864	9.2864	9.2858	134.11840246
1578303300000	9.2858	9.2858	9.2858	9.2858	0.6
1578303480000	9.2865	9.29	9.29	9.2865	50.800741779999996
1578303540000	9.2925	9.3	9.3	9.2925	43.18783918
1578303600000	9.3	9.3	9.3	9.3	26.994473
1578303660000	9.3	9.3	9.3	9.3	90.0
1578303780000	9.3	9.3382	9.3491	9.2999	560.66087183
1578303840000	9.33967961	9.358	9.358	9.3319	124.62019048
1578303900000	9.36	9.368	9.368	9.3507	72.61690211
1578304020000	9.3551	9.3705	9.3705	9.3551	35.29
1578304080000	9.3765	9.38	9.38	9.3765	2.6
1578304140000	9.3801	9.3801	9.3801	9.3801	5.0
1578304200000	9.3801	9.384	9.384	9.3801	2.15256058
1578304260000	9.3877	9.388	9.388	9.3877	6.37562
1578304320000	9.39	9.3915	9.3915	9.39	6.0
1578304380000	9.3915	9.5065	9.5066	9.3915	4558.63359559
1578304440000	9.5066	9.4666	9.5066	9.4605	643.4803161
1578304500000	9.4747	9.4747	9.4747	9.4747	14.42320409
1578304560000	9.4769	9.4769	9.4769	9.4769	40.0
1578304620000	9.4769	9.477	9.477	9.4769	81.9938523
1578304680000	9.48	9.48	9.48	9.48	20.0
1578304740000	9.5	9.5	9.5	9.5	40.6
1578304800000	9.49999012	9.4999	9.49999012	9.4999	39.96
1578304860000	9.4978	9.5	9.5	9.4978	293.0
1578304920000	9.4938	9.47	9.4938	9.47	80.97311662
1578304980000	9.4812	9.4897	9.4897	9.4812	34.9
1578305100000	9.49	9.5325	9.5325	9.49	1896.3727450000001
1578305160000	9.5229	9.5228074	9.5229	9.5228074	25.20991809
1578305220000	9.5178	9.5178	9.5178	9.5178	39.18715753
1578305280000	9.5197	9.552	9.552	9.5197	419.698133
1578305340000	9.53	9.552	9.552	9.53	238.62358462
1578305400000	9.5558	9.5558	9.5558	9.5558	1.0
1578305460000	9.56	9.5924	9.5924	9.56	96.75345005
1578305520000	9.58545976	9.595	9.595	9.5854	122.48499697000001
1578305580000	9.5989	9.6312	9.6312	9.5989	294.44358425
1578305700000	9.6251	9.6364	9.6364	9.6211	33.0
1578305760000	9.63	9.63632661	9.6364	9.63	42.72303819
1578305820000	9.63632661	9.6363	9.63632661	9.6363	99.8
1578305880000	9.6363	9.621	9.6363	9.621	102.0
1578305940000	9.6223	9.5897	9.6224	9.5897	659.78708193
1578306060000	9.5885	9.5779	9.5885	9.5779	125.17589483
1578306120000	9.5607	9.553	9.5607	9.5413	179.39063384
1578306180000	9.5532	9.602	9.602	9.5532	18.7
1578306240000	9.5845	9.599	9.599	9.5845	10.7
1578306300000	9.5923	9.5923	9.5923	9.5923	2.0
1578306480000	9.5802	9.5787	9.5809	9.5787	102.0
1578306540000	9.5832	9.5766	9.5832	9.5766	100.0
1578306600000	9.5768	9.5768	9.5768	9.5768	25.0
1578306660000	9.5616	9.5616	9.5616	9.5616	1.0
1578306840000	9.597	9.5952	9.597	9.5952	40.0
