MTS	OPEN	CLOSE	HIGH	LOW	VOLUME
1550000340000	49.687	49.614	49.687	49.614	15.0
1550000400000	49.74	49.834	49.834	49.74	300.0
1550000460000	49.703	49.648	49.703	49.648	7.583303910000001
1550000880000	49.758	49.758	49.758	49.758	1.5981
1550001060000	49.712	49.712	49.712	49.712	2.1
1550001300000	49.702	49.702	49.702	49.702	1.44076235
1550001900000	49.699	49.699	49.699	49.699	0.6
1550002020000	49.699	49.699	49.699	49.699	0.6
1550002080000	49.699	49.699	49.699	49.699	0.31495066
1550002200000	49.56	49.56	49.56	49.56	0.47243133
1550002620000	49.7	49.7	49.7	49.7	1.0
1550002740000	49.785	49.786	49.786	49.785	5.82
1550003400000	49.817	49.817	49.817	49.817	1.0
1550003580000	49.818	49.878	49.878	49.818	5.15
1550003940000	49.969	49.969	49.969	49.969	0.2
1550004060000	49.97	49.97	49.97	49.97	12.13785
1550004120000	50.0	50.05	50.05	50.0	79.96000000000001
1550004180000	50.05	50.05	50.05	50.05	10.0
1550004240000	50.05	50.05	50.05	50.05	20.03995
1550004300000	50.05	50.05	50.05	50.05	24.49125128
1550004540000	50.226	49.959	50.226	49.959	104.07541985
1550005140000	50.109	49.935	50.109	49.935	6.07763996
1550005500000	50.007	50.007	50.007	50.007	2.0
1550005800000	50.166	50.166	50.166	50.166	30.0
1550006220000	50.143	50.143	50.143	50.143	3.9024184
1550006760000	50.105	50.105	50.105	50.105	4.0
1550006940000	50.105	50.105	50.105	50.105	0.25
1550007000000	50.104	50.104	50.104	50.104	2.44125781
1550007720000	50.103	49.935	50.103	49.935	12.02402972
1550007780000	49.777	49.577	49.777	49.549	60.05847829
1550007840000	49.658	49.658	49.658	49.658	14.0
1550007960000	49.688	49.69	49.69	49.688	7.2236508399999995
1550008020000	49.644	49.591	49.644	49.591	1.56
1550008320000	49.74	49.74	49.74	49.74	2.67515825
1550008380000	49.748	49.748	49.748	49.748	2.1704598600000002
1550008500000	49.633	49.639	49.639	49.633	2.0869999999999997
1550008560000	49.639	49.532	49.639	49.532	56.26816646
1550008620000	49.532	49.532	49.532	49.532	20.04712432
1550008680000	49.549	49.532	49.549	49.532	5.03422546
1550008800000	49.643	49.649	49.649	49.643	1.2196547199999999
1550008980000	49.657	49.657	49.657	49.657	2.1019528999999997
1550009040000	49.632	49.611	49.632	49.611	1.2724719
1550009100000	49.617	49.532	49.617	49.532	45.0
1550009700000	49.653	49.653	49.653	49.653	0.897
1550009760000	49.653	49.653	49.653	49.653	1.08650818
1550010000000	49.583	49.583	49.583	49.583	1.08868772
1550010120000	49.532	49.532	49.532	49.532	147.90137019
1550010180000	49.532	49.532	49.532	49.532	85.37942847000001
1550010240000	49.532	49.532	49.532	49.532	1.0
1550010300000	49.532	49.532	49.532	49.532	2.17853936
1550010360000	49.532	49.532	49.532	49.532	4.322
1550010420000	49.532	49.532	49.532	49.532	6.399
1550010480000	49.532	49.532	49.532	49.532	41.46926968
1550010540000	49.532	49.532	49.532	49.532	0.76272414
1550010600000	49.532	49.532	49.532	49.532	43.789356940000005
1550010660000	49.532	49.519	49.532	49.519	53.13685823
1550010780000	49.498	49.468	49.498	49.468	2.553
1550010900000	49.497	49.527	49.527	49.497	3.6368734500000004
1550010960000	49.555	49.555	49.555	49.555	1.942
1550011020000	49.56	49.578	49.578	49.56	3.76497172
1550011080000	49.465	49.465	49.465	49.465	1.178
1550011260000	49.519	49.528	49.528	49.519	1.77556387
1550011380000	49.451	49.451	49.451	49.451	1.092
1550011440000	49.462	49.411	49.462	49.405	32.52286299
1550011500000	49.245	49.245	49.245	49.245	1.0
1550011620000	49.305	49.304	49.305	49.304	1.1294734000000002
1550012820000	49.304	49.304	49.304	49.304	1.095
1550012940000	49.181	49.181	49.181	49.181	1.772475
1550013960000	49.209	49.209	49.209	49.209	1.09737138
1550014080000	49.272	49.305	49.305	49.272	6.19196825
1550014260000	49.35	49.35	49.35	49.35	1.09451324
1550014320000	49.399	49.547	49.547	49.399	20.0
1550014560000	49.481	49.481	49.481	49.481	2.15915831
1550014920000	49.562	49.562	49.562	49.562	5.293
1550015220000	49.592	49.592	49.592	49.592	0.71
1550015460000	49.592	49.661	49.661	49.592	6.55
1550015760000	49.649	49.649	49.649	49.649	14.9
1550015820000	49.681	49.721	49.721	49.681	9.85
1550016180000	49.68	49.68	49.68	49.68	1.0
1550016300000	49.614	49.614	49.614	49.614	1.03670271
1550016600000	49.669	49.669	49.669	49.669	2.17749338
1550016720000	49.699	49.667	49.699	49.667	280.73653244
1550017560000	49.882	49.882	49.882	49.882	9.19703994
1550017680000	49.885	49.892	49.892	49.885	241.19439248
1550017800000	49.885	49.871	49.885	49.743	15.2
1550018160000	49.667	49.667	49.667	49.667	5.236875
1550018220000	49.668	49.668	49.668	49.668	6.87339843
1550018280000	49.669	49.667	49.669	49.667	5.5232665999999995
1550018340000	49.668	49.668	49.668	49.668	3.31395997
1550019060000	49.666	49.666	49.666	49.666	1.7844825
1550019720000	49.619	49.619	49.619	49.619	0.5
1550021100000	49.811	49.811	49.811	49.811	1.76
1550021820000	49.686	49.686	49.686	49.686	0.2
1550022420000	49.659	49.534	49.659	49.534	150.752
1550025900000	49.662	49.662	49.662	49.662	25.0
1550025960000	49.643	49.643	49.643	49.643	4.7474198
1550026260000	49.658	49.658	49.658	49.658	4.84939982
1550026380000	49.711	49.711	49.711	49.711	25.90736673
1550026860000	49.767	49.767	49.767	49.767	4.01699905
1550027040000	49.723	49.719	49.723	49.719	55.089
1550027100000	49.604	49.611	49.611	49.604	0.88920222
1550027160000	49.756	49.763	49.763	49.756	25.88920222
1550027220000	49.723	49.723	49.723	49.723	1.0
1550027280000	49.726	49.726	49.726	49.726	0.88920222
1550027580000	49.725	49.725	49.725	49.725	0.816563
1550027760000	49.734	49.734	49.734	49.734	2.77660522
1550027820000	49.653	49.653	49.653	49.653	0.816563
1550027940000	49.655	49.655	49.655	49.655	0.20060944
1550028060000	49.657	49.657	49.657	49.657	0.69590686
1550028120000	49.587	49.587	49.587	49.587	0.72678172
1550028240000	49.587	49.587	49.587	49.587	0.88723863
1550029380000	49.593	49.591	49.593	49.591	4.01699905
1550029500000	49.601	49.601	49.601	49.601	0.20083003
1550029800000	49.609	49.609	49.609	49.609	1.51799257
1550029980000	49.669	49.669	49.669	49.669	1.40592612
1550030100000	49.632	49.632	49.632	49.632	1.43800111
1550030280000	49.675	49.675	49.675	49.675	0.28837722
1550030340000	49.675	49.675	49.675	49.675	1.29323197
1550030400000	49.675	49.675	49.675	49.675	1.40737822
1550030460000	49.675	49.675	49.675	49.675	1.08705498
1550030640000	49.687	49.682	49.687	49.682	1.14366949
1550030760000	49.668	49.668	49.668	49.668	26.08720819
1550031120000	49.628	49.628	49.628	49.628	2.05449492
1550031240000	49.629	49.629	49.629	49.629	50.0
1550031300000	49.632	49.708	49.714	49.632	50.89807345
1550031360000	49.708	49.708	49.708	49.708	1.80993535
1550031420000	49.708	49.708	49.708	49.708	12.31665233
1550031480000	49.708	49.708	49.708	49.708	0.88673064
1550031540000	49.709	49.708	49.746	49.708	150.82114246999998
1550031600000	49.736	49.736	49.736	49.736	0.97280758
1550031660000	49.736	49.736	49.736	49.736	6.49349941
1550031720000	49.736	49.736	49.736	49.736	18.246
1550032020000	49.736	49.736	49.736	49.736	0.9985
1550032200000	49.75	49.751	49.751	49.75	1.48997702
1550032380000	49.75	49.75	49.75	49.75	1.3178343
1550032440000	49.75	49.75	49.75	49.75	1.39944134
1550032500000	49.75	49.75	49.751	49.75	7.64467971
1550032560000	49.75	49.75	49.75	49.75	1.7411794
1550032620000	49.75	49.75	49.75	49.75	0.60492851
1550032680000	49.75	49.642	49.75	49.642	8.36797557
1550032740000	49.715	49.715	49.715	49.715	0.64098499
1550033340000	49.682	49.68	49.682	49.68	3.16443349
1550033400000	49.681	49.681	49.681	49.681	1.29431413
1550034120000	49.636	49.759	49.759	49.636	50.0
1550034720000	49.715	49.715	49.715	49.715	5.0
1550035560000	49.695	49.695	49.695	49.695	5.0
1550035860000	49.651	49.651	49.651	49.651	3.6437
1550036100000	49.646	49.646	49.646	49.646	0.50774977
1550036160000	49.675	49.675	49.675	49.675	11.1742735
1550036820000	49.594	49.594	49.594	49.594	0.7229
1550036940000	49.589	49.589	49.589	49.589	1.089
1550037000000	49.589	49.589	49.589	49.589	10.08900608
1550037060000	49.647	49.647	49.647	49.647	1.11144723
1550037120000	49.676	49.675	49.676	49.675	2.174
1550037180000	49.674	49.881	49.881	49.674	31.49916
1550037360000	49.865	49.865	49.865	49.865	8.0
1550037780000	49.826	49.828	49.828	49.826	21.867
1550038080000	49.669	49.669	49.669	49.669	0.64
1550038140000	49.819	49.82	49.82	49.819	30.867
1550039220000	49.9	49.974	49.974	49.9	95.9807
1550039280000	49.974	49.974	49.974	49.974	8.9991
1550039340000	49.977	50.1	50.1	49.977	0.45195276
1550039520000	50.199	50.2	50.2	50.199	2.0770999999999997
1550039640000	50.179	50.179	50.179	50.179	2.0
1550040060000	50.241	50.347	50.687	50.241	1522.93144615
1550040120000	50.347	50.266	50.378	50.266	31.767753850000002
1550040180000	50.316	50.312	50.316	50.312	6.77982785
1550040420000	50.092	50.092	50.092	50.092	2.4
1550040540000	50.003	49.955	50.004	49.808	433.82870694
1550041020000	49.92	49.985	50.024	49.919	53.846
1550041200000	50.039	49.942	50.039	49.942	1.53593874
1550041260000	50.067	50.086	50.086	50.067	17.910999999999998
1550041320000	50.09	50.076	50.09	50.076	2.0
1550041440000	50.037	50.037	50.037	50.037	1.0
1550041620000	49.909	49.908	49.911	49.908	2.18835025
1550041680000	49.955	49.911	49.955	49.911	2.07165334
1550041740000	49.987	49.987	49.987	49.987	0.88
1550041800000	49.891	49.891	49.892	49.891	2.11274913
1550041920000	49.914	49.914	49.914	49.914	0.39
1550041980000	49.992	49.992	49.992	49.992	3.4931
1550042160000	49.971	49.971	49.971	49.971	3.4509
1550042400000	49.9	49.9	49.9	49.9	11.856
1550042880000	49.901	49.901	49.901	49.901	11.440428
1550043240000	49.9	49.9	49.9	49.9	28.10555591
1550043300000	49.9	49.9	49.9	49.9	33.62451607
1550043360000	49.79	49.73	49.79	49.73	30.22
1550043600000	49.9	49.9	49.9	49.9	3.0
1550043660000	49.9	49.9	49.9	49.9	2.62714362
1550043720000	49.9	49.9	49.9	49.9	1.5766477700000001
1550043780000	49.9	49.9	49.9	49.9	0.94582302
1550043900000	49.9	49.9	49.9	49.9	0.49898167
1550044500000	49.87	49.87	49.87	49.87	0.64136
1550044800000	49.792	49.792	49.792	49.792	0.34623909
1550045280000	49.838	49.836	49.838	49.836	20.0
1550046000000	49.9	49.9	49.9	49.9	10.66372285
1550046120000	49.9	49.9	49.9	49.9	17.51718109
1550046540000	49.871	49.871	49.871	49.871	1.60390341
1550046660000	49.845	49.86	49.86	49.845	40.0
1550046960000	49.815	49.758	49.815	49.758	131.15527641
1550048100000	49.955	50.018	50.018	49.955	88.63771522
1550048460000	49.959	49.989	49.989	49.959	3.73277914
1550048700000	49.975	49.975	49.975	49.975	2.16
