MTS	OPEN	CLOSE	HIGH	LOW	VOLUME
1488204240000	1.2395	1.2394	1.2395	1.2394	265.254
1488205500000	1.2433	1.244	1.244	1.2433	100.0
1488206040000	1.241	1.241	1.241	1.241	915.6765340000001
1488206880000	1.241	1.241	1.241	1.241	24.0
1488208020000	1.241	1.241	1.241	1.241	107.206978
1488208320000	1.2455	1.2455	1.2455	1.2455	0.90276569
1488208380000	1.241	1.241	1.241	1.241	0.91314579
1488208500000	1.241	1.241	1.241	1.241	96.92769999999999
1488208560000	1.241	1.241	1.241	1.241	96.5319
1488208620000	1.241	1.241	1.241	1.241	191.85410000000002
1488208680000	1.241	1.241	1.241	1.241	95.7337
1488208860000	1.2442	1.2442	1.2442	1.2442	0.90865122
1488208980000	1.241	1.241	1.241	1.241	1.54289681
1488209460000	1.241	1.241	1.241	1.241	26.89630962
1488209580000	1.2525	1.2525	1.2525	1.2525	232.44900704
1488210300000	1.2405	1.2405	1.2405	1.2405	8.02753489
1488210360000	1.2449	1.2449	1.2449	1.2449	37.12855181
1488211680000	1.243	1.243	1.243	1.243	227.890347
1488211740000	1.243	1.243	1.243	1.243	26.61735167
1488211800000	1.2503	1.252	1.252	1.2495	796.925684
1488211860000	1.2562	1.2577	1.2577	1.2558	1265.12277941
1488211920000	1.2546	1.2546	1.2546	1.2546	1400.0
1488211980000	1.2551	1.2551	1.2551	1.2551	913.58
1488212040000	1.2586	1.2596	1.2597	1.2574	627.2568345100001
1488212160000	1.255	1.255	1.255	1.255	50.0
1488212280000	1.25	1.25	1.25	1.25	1718.359
1488212340000	1.25	1.25	1.25	1.25	181.64100000000002
1488213000000	1.255	1.255	1.255	1.255	5.7
1488213060000	1.255	1.2553	1.2565	1.255	5699.9
1488213240000	1.2556	1.2556	1.2556	1.2556	1.859535
1488213420000	1.256	1.256	1.256	1.256	15.8769
1488213540000	1.2548	1.2548	1.2548	1.2548	3.02906978
1488213900000	1.256	1.256	1.256	1.256	150.0136
1488214080000	1.256	1.2598	1.2598	1.256	2777.070952
1488214200000	1.2564	1.241	1.2564	1.24	67000.0
1488214260000	1.25	1.2521	1.2584	1.25	3439.52558446
1488214320000	1.2524	1.2526	1.2526	1.2524	1066.7096
1488214380000	1.25	1.25	1.2501	1.25	8000.0
1488214440000	1.2499	1.235	1.2527	1.235	32050.0
